X,Y,U1,U2
0.0955573,0.0294755,-0.891083,0.162525
0.0826239,0.056332,-0.772335,0.1529
0.062349,0.0781832,-0.583699,0.145868
0.0365341,0.0930874,-0.342269,0.14407
0.00747301,0.0997204,-0.0663758,0.141275
-0.0222521,0.0974928,0.20751,0.141919
-0.05,0.0866025,0.469108,0.147335
-0.0733052,0.0680173,0.685066,0.149092
-0.0900969,0.0433884,0.841481,0.157725
-0.0988831,0.0149042,0.922567,0.168079
-0.0988831,-0.0149042,0.921076,0.179593
-0.0900969,-0.0433884,0.83608,0.193454
-0.0733052,-0.0680173,0.678417,0.205115
-0.05,-0.0866025,0.459952,0.215065
-0.0222521,-0.0974928,0.20392,0.222316
0.00747301,-0.0997204,-0.0664044,0.224446
0.0365341,-0.0930874,-0.338245,0.219732
0.062349,-0.0781832,-0.577459,0.21049
0.0826239,-0.056332,-0.763832,0.200255
0.0955573,-0.0294755,-0.888634,0.185703
0.1,0.0,-0.932097,0.17342
0.48,-0.5,-1.33665,-1.51859e-38
0.46,-0.5,-1.28027,-1.59066e-38
0.44,-0.5,-1.22421,-1.6545e-38
0.42,-0.5,-1.16837,-1.71026e-38
0.4,-0.5,-1.11264,-1.7596e-38
0.37,-0.5,-1.0291,-1.8231399999999999e-38
0.35,-0.5,-0.973389,-1.85932e-38
0.33,-0.5,-0.9176,-1.89451e-38
0.31,-0.5,-0.861711,-1.92597e-38
0.29,-0.5,-0.80574,-1.95867e-38
0.27,-0.5,-0.749686,-1.9885399999999998e-38
0.25,-0.5,-0.693567,-2.0209699999999999e-38
0.23,-0.5,-0.637412,-2.05255e-38
0.21,-0.5,-0.581287,-2.08616e-38
0.19,-0.5,-0.525214,-2.11993e-38
0.17,-0.5,-0.469236,-2.1541399999999999e-38
0.15,-0.5,-0.413395,-2.18821e-38
0.12,-0.5,-0.329954,-2.2374799999999999e-38
0.1,-0.5,-0.274565,-2.2669e-38
0.08,-0.5,-0.219372,-2.2940299999999999e-38
0.06,-0.5,-0.164353,-2.31587e-38
0.04,-0.5,-0.10948,-2.33243e-38
0.02,-0.5,-0.0547123,-2.34249e-38
0.5,-0.5,-1.3935,-7.285169999999999e-39
0.0,-0.5,0.0,-2.3458199999999999e-38
0.5,0.48,-1.32939,0.188421
0.5,0.46,-1.34084,0.181698
0.5,0.44,-1.35239,0.174919
0.5,0.42,-1.36411,0.168116
0.5,0.4,-1.37609,0.161337
0.5,0.37,-1.39463,0.151366
0.5,0.35,-1.40742,0.144947
0.5,0.33,-1.42056,0.13883
0.5,0.31,-1.43404,0.133094
0.5,0.29,-1.44784,0.127817
0.5,0.27,-1.46193,0.12317
0.5,0.25,-1.47616,0.119288
0.5,0.23,-1.49045,0.116183
0.5,0.21,-1.50465,0.113934
0.5,0.19,-1.51862,0.112717
0.5,0.17,-1.53213,0.112569
0.5,0.15,-1.54495,0.113514
0.5,0.12,-1.56237,0.116979
0.5,0.1,-1.57245,0.120487
0.5,0.08,-1.58097,0.124955
0.5,0.06,-1.5878,0.13016
0.5,0.04,-1.59272,0.135865
0.5,0.02,-1.59563,0.141897
0.5,0.0,-1.59644,0.148082
0.5,-0.02,-1.5951,0.154117
0.5,-0.04,-1.59168,0.159769
0.5,-0.06,-1.58628,0.164684
0.5,-0.08,-1.57906,0.168724
0.5,-0.1,-1.57025,0.171702
0.5,-0.13,-1.55458,0.173827
0.5,-0.15,-1.54283,0.1736
0.5,-0.17,-1.53042,0.171931
0.5,-0.19,-1.51761,0.168866
0.5,-0.21,-1.50459,0.164483
0.5,-0.23,-1.49163,0.158694
0.5,-0.25,-1.47899,0.151577
0.5,-0.27,-1.46685,0.14337
0.5,-0.29,-1.45535,0.134176
0.5,-0.31,-1.44457,0.123997
0.5,-0.33,-1.43467,0.112977
0.5,-0.35,-1.42573,0.101237
0.5,-0.38,-1.41425,0.0824891
0.5,-0.4,-1.40794,0.069443
0.5,-0.42,-1.40277,0.0559844
0.5,-0.44,-1.39872,0.0422269
0.5,-0.46,-1.39583,0.028275
0.5,-0.48,-1.39409,0.0141758
0.5,0.5,-1.31795,0.195091
-0.48,0.5,1.26457,0.206546
-0.46,0.5,1.21127,0.218005
-0.44,0.5,1.15803,0.229374
-0.42,0.5,1.10482,0.240582
-0.4,0.5,1.05157,0.251589
-0.37,0.5,0.971587,0.267697
-0.35,0.5,0.918148,0.278178
-0.33,0.5,0.864608,0.288478
-0.31,0.5,0.810977,0.298611
-0.29,0.5,0.757274,0.308592
-0.27,0.5,0.703534,0.318436
-0.25,0.5,0.649834,0.328135
-0.23,0.5,0.596218,0.337652
-0.21,0.5,0.542747,0.346945
-0.19,0.5,0.489486,0.355959
-0.17,0.5,0.436507,0.364602
-0.15,0.5,0.383866,0.372763
-0.12,0.5,0.305633,0.383825
-0.1,0.5,0.253923,0.390223
-0.08,0.5,0.202624,0.395662
-0.06,0.5,0.15166,0.400065
-0.04,0.5,0.100935,0.403286
-0.02,0.5,0.0503901,0.40527
0.0,0.5,-5.67901e-06,0.405944
0.02,0.5,-0.0504005,0.405271
0.04,0.5,-0.100888,0.403288
0.06,0.5,-0.151617,0.400047
0.08,0.5,-0.202613,0.395641
0.1,0.5,-0.253939,0.390171
0.13,0.5,-0.331639,0.380262
0.15,0.5,-0.38392,0.372703
0.17,0.5,-0.436555,0.364534
0.19,0.5,-0.489514,0.355911
0.21,0.5,-0.542756,0.346895
0.23,0.5,-0.59624,0.337598
0.25,0.5,-0.649864,0.328088
0.27,0.5,-0.703566,0.318398
0.29,0.5,-0.757291,0.308556
0.31,0.5,-0.811,0.298576
0.33,0.5,-0.864641,0.288449
0.35,0.5,-0.918186,0.278157
0.38,0.5,-0.998306,0.262362
0.4,0.5,-1.05161,0.251577
0.42,0.5,-1.10486,0.240571
0.44,0.5,-1.15807,0.229369
0.46,0.5,-1.21131,0.218003
0.48,0.5,-1.26461,0.206549
-0.5,0.5,1.31791,0.195081
-0.5,-0.48,1.39405,0.0141573
-0.5,-0.46,1.3958,0.0282822
-0.5,-0.44,1.39868,0.0422634
-0.5,-0.42,1.40275,0.0559902
-0.5,-0.4,1.40794,0.0694293
-0.5,-0.37,1.4178,0.0888782
-0.5,-0.35,1.42571,0.101253
-0.5,-0.33,1.43468,0.113
-0.5,-0.31,1.44458,0.123991
-0.5,-0.29,1.45532,0.13417
-0.5,-0.27,1.46684,0.143442
-0.5,-0.25,1.47902,0.15164
-0.5,-0.23,1.49167,0.158676
-0.5,-0.21,1.50458,0.164524
-0.5,-0.19,1.5176,0.169004
-0.5,-0.17,1.53046,0.172084
-0.5,-0.15,1.5429,0.173734
-0.5,-0.12,1.56017,0.173487
-0.5,-0.1,1.57035,0.171737
-0.5,-0.08,1.57916,0.168823
-0.5,-0.06,1.58638,0.164753
-0.5,-0.04,1.59174,0.15974
-0.5,-0.02,1.59516,0.154134
-0.5,0.0,1.59649,0.148126
-0.5,0.02,1.59571,0.141965
-0.5,0.04,1.59282,0.135854
-0.5,0.06,1.58788,0.130122
-0.5,0.08,1.58105,0.124941
-0.5,0.1,1.57249,0.120508
-0.5,0.13,1.55691,0.115578
-0.5,0.15,1.54501,0.113532
-0.5,0.17,1.53215,0.11256
-0.5,0.19,1.51864,0.112736
-0.5,0.21,1.5047,0.113956
-0.5,0.23,1.49049,0.116139
-0.5,0.25,1.47618,0.119241
-0.5,0.27,1.46192,0.123184
-0.5,0.29,1.44786,0.127814
-0.5,0.31,1.43404,0.13306
-0.5,0.33,1.42054,0.138801
-0.5,0.35,1.4074,0.14493
-0.5,0.38,1.38835,0.154635
-0.5,0.4,1.37607,0.161327
-0.5,0.42,1.3641,0.168108
-0.5,0.44,1.35236,0.174911
-0.5,0.46,1.34081,0.18169
-0.5,0.48,1.32936,0.188411
-0.5,-0.5,1.39348,-7.290569999999999e-39
-0.02,-0.5,0.0547097,-2.34226e-38
-0.04,-0.5,0.109473,-2.33243e-38
