X,Y,U1,U2
0.0955573,0.0294755,-0.533011,-0.916858
0.0826239,0.056332,-0.459621,-1.06714
0.062349,0.0781832,-0.346947,-1.18758
0.0365341,0.0930874,-0.203659,-1.26818
0.00747301,0.0997204,-0.0401241,-1.30509
-0.0222521,0.0974928,0.123566,-1.29291
-0.05,0.0866025,0.279886,-1.23146
-0.0733052,0.0680173,0.407448,-1.13104
-0.0900969,0.0433884,0.501886,-0.994779
-0.0988831,0.0149042,0.552667,-0.837556
-0.0988831,-0.0149042,0.552987,-0.674643
-0.0900969,-0.0433884,0.502566,-0.519942
-0.0733052,-0.0680173,0.409432,-0.385134
-0.05,-0.0866025,0.278734,-0.284628
-0.0222521,-0.0974928,0.12354,-0.224322
0.00747301,-0.0997204,-0.0408023,-0.211532
0.0365341,-0.0930874,-0.204556,-0.247546
0.062349,-0.0781832,-0.348449,-0.328731
0.0826239,-0.056332,-0.46023,-0.449456
0.0955573,-0.0294755,-0.53417,-0.594997
0.1,0.0,-0.558746,-0.755965
0.48,-0.5,-0.698041,-4.02434e-38
0.46,-0.5,-0.671557,-4.04506e-38
0.44,-0.5,-0.64512,-4.06094e-38
0.42,-0.5,-0.618665,-4.07198e-38
0.4,-0.5,-0.592133,-4.07891e-38
0.37,-0.5,-0.552067,-4.08223e-38
0.35,-0.5,-0.525126,-4.08002e-38
0.33,-0.5,-0.497936,-4.07497e-38
0.31,-0.5,-0.470465,-4.06748e-38
0.29,-0.5,-0.442681,-4.05739e-38
0.27,-0.5,-0.414557,-4.04548e-38
0.25,-0.5,-0.386065,-4.03144e-38
0.23,-0.5,-0.357181,-4.0166499999999997e-38
0.21,-0.5,-0.327912,-4.00085e-38
0.19,-0.5,-0.298234,-3.98412e-38
0.17,-0.5,-0.268155,-3.96742e-38
0.15,-0.5,-0.237687,-3.95107e-38
0.12,-0.5,-0.191297,-3.92808e-38
0.1,-0.5,-0.159965,-3.91465e-38
0.08,-0.5,-0.128346,-3.90248e-38
0.06,-0.5,-0.0964794,-3.89296e-38
0.04,-0.5,-0.0644262,-3.88589e-38
0.02,-0.5,-0.0322446,-3.88154e-38
0.5,-0.5,-0.724651,-2.00248e-38
0.0,-0.5,-0.0,-3.88022e-38
0.5,0.48,-0.735379,-1.4609
0.5,0.46,-0.735478,-1.4343
0.5,0.44,-0.735696,-1.40777
0.5,0.42,-0.736137,-1.38127
0.5,0.4,-0.73687,-1.35474
0.5,0.37,-0.738607,-1.31474
0.5,0.35,-0.740216,-1.28785
0.5,0.33,-0.742178,-1.26069
0.5,0.31,-0.744469,-1.23323
0.5,0.29,-0.747082,-1.20543
0.5,0.27,-0.749972,-1.17718
0.5,0.25,-0.753067,-1.14846
0.5,0.23,-0.756324,-1.11928
0.5,0.21,-0.759682,-1.08962
0.5,0.19,-0.763091,-1.05941
0.5,0.17,-0.766458,-1.02866
0.5,0.15,-0.769708,-0.99739
0.5,0.12,-0.7742,-0.949525
0.5,0.1,-0.776843,-0.917061
0.5,0.08,-0.779106,-0.88417
0.5,0.06,-0.780951,-0.850932
0.5,0.04,-0.782322,-0.817435
0.5,0.02,-0.783186,-0.783728
0.5,0.0,-0.783504,-0.749881
0.5,-0.02,-0.783265,-0.716001
0.5,-0.04,-0.782478,-0.682167
0.5,-0.06,-0.781157,-0.64848
0.5,-0.08,-0.779337,-0.615002
0.5,-0.1,-0.777061,-0.581805
0.5,-0.13,-0.772921,-0.532675
0.5,-0.15,-0.769745,-0.500413
0.5,-0.17,-0.766333,-0.468608
0.5,-0.19,-0.762753,-0.437262
0.5,-0.21,-0.759049,-0.406368
0.5,-0.23,-0.755295,-0.375976
0.5,-0.25,-0.75158,-0.346083
0.5,-0.27,-0.747951,-0.316614
0.5,-0.29,-0.744457,-0.287549
0.5,-0.31,-0.741132,-0.258908
0.5,-0.33,-0.738032,-0.230642
0.5,-0.35,-0.735195,-0.202712
0.5,-0.38,-0.731499,-0.161373
0.5,-0.4,-0.729438,-0.1341
0.5,-0.42,-0.727736,-0.10704
0.5,-0.44,-0.726393,-0.0801433
0.5,-0.46,-0.725429,-0.0533586
0.5,-0.48,-0.724846,-0.0266585
0.5,0.5,-0.735292,-1.48757
-0.48,0.5,0.708688,-1.48744
-0.46,0.5,0.682081,-1.48734
-0.44,0.5,0.655549,-1.48735
-0.42,0.5,0.62905,-1.48759
-0.4,0.5,0.602521,-1.48812
-0.37,0.5,0.562525,-1.48954
-0.35,0.5,0.535637,-1.49094
-0.33,0.5,0.50849,-1.49269
-0.31,0.5,0.481043,-1.49477
-0.29,0.5,0.453248,-1.49716
-0.27,0.5,0.425019,-1.49983
-0.25,0.5,0.396322,-1.50269
-0.23,0.5,0.367179,-1.50572
-0.21,0.5,0.337576,-1.50885
-0.19,0.5,0.307438,-1.51202
-0.17,0.5,0.276787,-1.51515
-0.15,0.5,0.245634,-1.51818
-0.12,0.5,0.197991,-1.52234
-0.1,0.5,0.165723,-1.52477
-0.08,0.5,0.133068,-1.52685
-0.06,0.5,0.100096,-1.52854
-0.04,0.5,0.066894,-1.52978
-0.02,0.5,0.033519,-1.53055
0.0,0.5,4.44989e-05,-1.53081
0.02,0.5,-0.0334292,-1.53055
0.04,0.5,-0.0668252,-1.5298
0.06,0.5,-0.100039,-1.52856
0.08,0.5,-0.133009,-1.52687
0.1,0.5,-0.165663,-1.52478
0.13,0.5,-0.213893,-1.52102
0.15,0.5,-0.245527,-1.51818
0.17,0.5,-0.276675,-1.51517
0.19,0.5,-0.307328,-1.51206
0.21,0.5,-0.337499,-1.50889
0.23,0.5,-0.367137,-1.50574
0.25,0.5,-0.396246,-1.50271
0.27,0.5,-0.424908,-1.49985
0.29,0.5,-0.453156,-1.4972
0.31,0.5,-0.480978,-1.49481
0.33,0.5,-0.508433,-1.49272
0.35,0.5,-0.535576,-1.49096
0.38,0.5,-0.575829,-1.48901
0.4,0.5,-0.602462,-1.48814
0.42,0.5,-0.628992,-1.48761
0.44,0.5,-0.655487,-1.48737
0.46,0.5,-0.682019,-1.48736
0.48,0.5,-0.708625,-1.48747
-0.5,0.5,0.735356,-1.48756
-0.5,-0.48,0.724806,-0.0266627
-0.5,-0.46,0.725391,-0.0533534
-0.5,-0.44,0.726351,-0.0801231
-0.5,-0.42,0.727701,-0.107026
-0.5,-0.4,0.729413,-0.13409
-0.5,-0.37,0.732623,-0.175069
-0.5,-0.35,0.735167,-0.202689
-0.5,-0.33,0.738017,-0.230611
