X,Y,U1,U2
0.0955573,0.0294755,-0.133253,-0.229215
0.0826239,0.056332,-0.114905,-0.266784
0.062349,0.0781832,-0.0867368,-0.296894
0.0365341,0.0930874,-0.0509147,-0.317046
0.00747301,0.0997204,-0.010031,-0.326274
-0.0222521,0.0974928,0.0308916,-0.323227
-0.05,0.0866025,0.0699715,-0.307864
-0.0733052,0.0680173,0.101862,-0.282761
-0.0900969,0.0433884,0.125471,-0.248695
-0.0988831,0.0149042,0.138167,-0.209389
-0.0988831,-0.0149042,0.138247,-0.168661
-0.0900969,-0.0433884,0.125642,-0.129985
-0.0733052,-0.0680173,0.102358,-0.0962834
-0.05,-0.0866025,0.0696834,-0.071157
-0.0222521,-0.0974928,0.0308849,-0.0560805
0.00747301,-0.0997204,-0.0102006,-0.052883
0.0365341,-0.0930874,-0.051139,-0.0618865
0.062349,-0.0781832,-0.0871122,-0.0821828
0.0826239,-0.056332,-0.115057,-0.112364
0.0955573,-0.0294755,-0.133543,-0.148749
0.1,0.0,-0.139686,-0.188991
0.48,-0.5,-0.17451,-1.00609e-38
0.46,-0.5,-0.167889,-1.01126e-38
0.44,-0.5,-0.16128,-1.01524e-38
0.42,-0.5,-0.154666,-1.018e-38
0.4,-0.5,-0.148033,-1.01973e-38
0.37,-0.5,-0.138017,-1.02056e-38
0.35,-0.5,-0.131282,-1.02001e-38
0.33,-0.5,-0.124484,-1.01874e-38
0.31,-0.5,-0.117616,-1.01687e-38
0.29,-0.5,-0.11067,-1.01435e-38
0.27,-0.5,-0.103639,-1.01137e-38
0.25,-0.5,-0.0965163,-1.00786e-38
0.23,-0.5,-0.0892953,-1.00416e-38
0.21,-0.5,-0.0819781,-1.00021e-38
0.19,-0.5,-0.0745585,-9.960289999999999e-39
0.17,-0.5,-0.0670387,-9.918539999999999e-39
0.15,-0.5,-0.0594217,-9.877679999999999e-39
0.12,-0.5,-0.0478243,-9.820189999999999e-39
0.1,-0.5,-0.0399913,-9.786619999999999e-39
0.08,-0.5,-0.0320864,-9.756209999999999e-39
0.06,-0.5,-0.0241198,-9.732409999999999e-39
0.04,-0.5,-0.0161066,-9.71473e-39
0.02,-0.5,-0.00806114,-9.70384e-39
0.5,-0.5,-0.181163,-5.00621e-39
0.0,-0.5,-0.0,-9.700549999999999e-39
0.5,0.48,-0.183845,-0.365226
0.5,0.46,-0.183869,-0.358576
0.5,0.44,-0.183924,-0.351943
0.5,0.42,-0.184034,-0.345318
0.5,0.4,-0.184217,-0.338685
0.5,0.37,-0.184652,-0.328684
0.5,0.35,-0.185054,-0.321961
0.5,0.33,-0.185545,-0.315173
0.5,0.31,-0.186117,-0.308308
0.5,0.29,-0.18677,-0.301357
0.5,0.27,-0.187493,-0.294296
0.5,0.25,-0.188267,-0.287115
0.5,0.23,-0.189081,-0.27982
0.5,0.21,-0.18992,-0.272406
0.5,0.19,-0.190773,-0.264853
0.5,0.17,-0.191614,-0.257166
0.5,0.15,-0.192427,-0.249347
0.5,0.12,-0.19355,-0.237381
0.5,0.1,-0.194211,-0.229265
0.5,0.08,-0.194777,-0.221042
0.5,0.06,-0.195238,-0.212733
0.5,0.04,-0.195581,-0.204359
0.5,0.02,-0.195797,-0.195932
0.5,0.0,-0.195876,-0.18747
0.5,-0.02,-0.195816,-0.179
0.5,-0.04,-0.19562,-0.170542
0.5,-0.06,-0.195289,-0.16212
0.5,-0.08,-0.194834,-0.153751
0.5,-0.1,-0.194265,-0.145451
0.5,-0.13,-0.19323,-0.133169
0.5,-0.15,-0.192436,-0.125103
0.5,-0.17,-0.191583,-0.117152
0.5,-0.19,-0.190688,-0.109316
0.5,-0.21,-0.189762,-0.101592
0.5,-0.23,-0.188824,-0.0939941
0.5,-0.25,-0.187895,-0.0865207
0.5,-0.27,-0.186988,-0.0791536
0.5,-0.29,-0.186114,-0.0718872
0.5,-0.31,-0.185283,-0.0647269
0.5,-0.33,-0.184508,-0.0576605
