X,Y,U1,U2
0.0955573,0.0294755,-0.399758,-0.687644
0.0826239,0.056332,-0.344716,-0.800352
0.062349,0.0781832,-0.26021,-0.890683
0.0365341,0.0930874,-0.152744,-0.951138
0.00747301,0.0997204,-0.0300931,-0.978821
-0.0222521,0.0974928,0.0926748,-0.969682
-0.05,0.0866025,0.209915,-0.923593
-0.0733052,0.0680173,0.305586,-0.848282
-0.0900969,0.0433884,0.376414,-0.746084
-0.0988831,0.0149042,0.4145,-0.628167
-0.0988831,-0.0149042,0.41474,-0.505982
-0.0900969,-0.0433884,0.376925,-0.389956
-0.0733052,-0.0680173,0.307074,-0.28885
-0.05,-0.0866025,0.20905,-0.213471
-0.0222521,-0.0974928,0.0926548,-0.168242
0.00747301,-0.0997204,-0.0306018,-0.158649
0.0365341,-0.0930874,-0.153417,-0.185659
0.062349,-0.0781832,-0.261337,-0.246548
0.0826239,-0.056332,-0.345172,-0.337092
0.0955573,-0.0294755,-0.400628,-0.446248
0.1,0.0,-0.41906,-0.566974
0.48,-0.5,-0.523531,-3.01826e-38
0.46,-0.5,-0.503667,-3.03379e-38
0.44,-0.5,-0.48384,-3.04571e-38
0.42,-0.5,-0.463999,-3.05399e-38
0.4,-0.5,-0.4441,-3.05919e-38
0.37,-0.5,-0.414051,-3.06168e-38
0.35,-0.5,-0.393845,-3.06001e-38
0.33,-0.5,-0.373452,-3.05623e-38
0.31,-0.5,-0.352848,-3.0506099999999997e-38
0.29,-0.5,-0.332011,-3.04305e-38
0.27,-0.5,-0.310918,-3.0341099999999997e-38
0.25,-0.5,-0.289549,-3.02358e-38
0.23,-0.5,-0.267886,-3.01249e-38
0.21,-0.5,-0.245934,-3.00064e-38
0.19,-0.5,-0.223676,-2.98809e-38
0.17,-0.5,-0.201116,-2.97556e-38
0.15,-0.5,-0.178265,-2.9632999999999997e-38
0.12,-0.5,-0.143473,-2.94606e-38
0.1,-0.5,-0.119974,-2.93598e-38
0.08,-0.5,-0.0962593,-2.92686e-38
0.06,-0.5,-0.0723595,-2.91972e-38
0.04,-0.5,-0.0483197,-2.91442e-38
0.02,-0.5,-0.0241834,-2.91115e-38
0.5,-0.5,-0.543488,-1.50186e-38
0.0,-0.5,-0.0,-2.91017e-38
0.5,0.48,-0.551534,-1.09568
0.5,0.46,-0.551609,-1.07573
0.5,0.44,-0.551772,-1.05583
0.5,0.42,-0.552103,-1.03595
0.5,0.4,-0.552652,-1.01606
0.5,0.37,-0.553955,-0.986053
0.5,0.35,-0.555162,-0.965884
0.5,0.33,-0.556634,-0.94552
0.5,0.31,-0.558352,-0.924924
0.5,0.29,-0.560311,-0.90407
0.5,0.27,-0.562479,-0.882887
0.5,0.25,-0.5648,-0.861346
0.5,0.23,-0.567243,-0.839461
0.5,0.21,-0.569761,-0.817219
0.5,0.19,-0.572318,-0.794559
0.5,0.17,-0.574843,-0.771498
0.5,0.15,-0.577281,-0.748042
0.5,0.12,-0.58065,-0.712144
0.5,0.1,-0.582632,-0.687796
0.5,0.08,-0.58433,-0.663127
0.5,0.06,-0.585713,-0.638199
0.5,0.04,-0.586742,-0.613076
0.5,0.02,-0.58739,-0.587796
0.5,0.0,-0.587628,-0.562411
0.5,-0.02,-0.587449,-0.537001
0.5,-0.04,-0.586859,-0.511625
0.5,-0.06,-0.585868,-0.48636
0.5,-0.08,-0.584503,-0.461252
0.5,-0.1,-0.582796,-0.436354
0.5,-0.13,-0.57969,-0.399507
0.5,-0.15,-0.577309,-0.37531
0.5,-0.17,-0.574749,-0.351456
0.5,-0.19,-0.572065,-0.327947
0.5,-0.21,-0.569287,-0.304776
0.5,-0.23,-0.566471,-0.281982
0.5,-0.25,-0.563685,-0.259562
0.5,-0.27,-0.560963,-0.237461
0.5,-0.29,-0.558343,-0.215662
0.5,-0.31,-0.555849,-0.194181
0.5,-0.33,-0.553524,-0.172981
0.5,-0.35,-0.551397,-0.152034
0.5,-0.38,-0.548624,-0.12103
0.5,-0.4,-0.547078,-0.100575
0.5,-0.42,-0.545802,-0.0802801
0.5,-0.44,-0.544795,-0.0601075
0.5,-0.46,-0.544072,-0.0400189
0.5,-0.48,-0.543635,-0.0199939
0.5,0.5,-0.551469,-1.11568
-0.48,0.5,0.531516,-1.11558
-0.46,0.5,0.511561,-1.1155
-0.44,0.5,0.491662,-1.11551
-0.42,0.5,0.471788,-1.11569
-0.4,0.5,0.451891,-1.11609
-0.37,0.5,0.421894,-1.11716
-0.35,0.5,0.401728,-1.11821
-0.33,0.5,0.381367,-1.11951
-0.31,0.5,0.360783,-1.12108
-0.29,0.5,0.339936,-1.12287
-0.27,0.5,0.318765,-1.12487
-0.25,0.5,0.297242,-1.12702
-0.23,0.5,0.275384,-1.12929
-0.21,0.5,0.253182,-1.13164
-0.19,0.5,0.230579,-1.13402
-0.17,0.5,0.20759,-1.13637
-0.15,0.5,0.184226,-1.13863
-0.12,0.5,0.148493,-1.14175
-0.1,0.5,0.124293,-1.14358
-0.08,0.5,0.099801,-1.14514
-0.06,0.5,0.0750717,-1.1464
-0.04,0.5,0.0501705,-1.14734
-0.02,0.5,0.0251392,-1.14791
0.0,0.5,3.33741e-05,-1.14811
0.02,0.5,-0.0250719,-1.14792
0.04,0.5,-0.0501189,-1.14735
0.06,0.5,-0.0750291,-1.14642
0.08,0.5,-0.0997565,-1.14515
0.1,0.5,-0.124247,-1.14359
0.13,0.5,-0.16042,-1.14077
0.15,0.5,-0.184146,-1.13864
0.17,0.5,-0.207506,-1.13638
0.19,0.5,-0.230496,-1.13404
0.21,0.5,-0.253125,-1.13167
0.23,0.5,-0.275353,-1.12931
0.25,0.5,-0.297184,-1.12703
0.27,0.5,-0.318681,-1.12489
0.29,0.5,-0.339867,-1.1229
0.31,0.5,-0.360734,-1.12111
0.33,0.5,-0.381325,-1.11954
0.35,0.5,-0.401682,-1.11822
0.38,0.5,-0.431872,-1.11676
0.4,0.5,-0.451846,-1.1161
0.42,0.5,-0.471744,-1.11571
0.44,0.5,-0.491615,-1.11553
0.46,0.5,-0.511514,-1.11552
0.48,0.5,-0.531469,-1.1156
-0.5,0.5,0.551517,-1.11567
-0.5,-0.48,0.543605,-0.019997
-0.5,-0.46,0.544043,-0.040015
-0.5,-0.44,0.544763,-0.0600923
-0.5,-0.42,0.545776,-0.0802695
-0.5,-0.4,0.547059,-0.100568
-0.5,-0.37,0.549468,-0.131301
-0.5,-0.35,0.551376,-0.152017
-0.5,-0.33,0.553513,-0.172958
-0.5,-0.31,0.555839,-0.194166
-0.5,-0.29,0.558324,-0.21565
-0.5,-0.27,0.560951,-0.237422
-0.5,-0.25,0.563684,-0.259522
-0.5,-0.23,0.566479,-0.281963
-0.5,-0.21,0.569285,-0.304738
-0.5,-0.19,0.572068,-0.327881
-0.5,-0.17,0.574771,-0.351386
-0.5,-0.15,0.57734,-0.375245
-0.5,-0.12,0.580831,-0.411674
-0.5,-0.1,0.582844,-0.436314
-0.5,-0.08,0.584556,-0.461199
-0.5,-0.06,0.585925,-0.486313
-0.5,-0.04,0.586912,-0.511596
-0.5,-0.02,0.587508,-0.536968
-0.5,0.0,0.587688,-0.562373
-0.5,0.02,0.587456,-0.587751
-0.5,0.04,0.586819,-0.613049
-0.5,0.06,0.585789,-0.638186
-0.5,0.08,0.584403,-0.663113
-0.5,0.1,0.582696,-0.687775
-0.5,0.13,0.579643,-0.724178
-0.5,0.15,0.57735,-0.748019
-0.5,0.17,0.574902,-0.771489
-0.5,0.19,0.572376,-0.79454
-0.5,0.21,0.569836,-0.817187
-0.5,0.23,0.567312,-0.839459
-0.5,0.25,0.564858,-0.861348
-0.5,0.27,0.562528,-0.882865
-0.5,0.29,0.560369,-0.904052
-0.5,0.31,0.558408,-0.924924
-0.5,0.33,0.556681,-0.945519
-0.5,0.35,0.55521,-0.965878
-0.5,0.38,0.553508,-0.996074
-0.5,0.4,0.552706,-1.01604
-0.5,0.42,0.552156,-1.03594
-0.5,0.44,0.551824,-1.05581
-0.5,0.46,0.55166,-1.07571
-0.5,0.48,0.551584,-1.09567
-0.5,-0.5,0.54346,-1.50192e-38
-0.02,-0.5,0.0241793,-2.9113e-38
-0.04,-0.5,0.0483109,-2.9144899999999997e-38
-0.06,-0.5,0.0723484,-2.91991e-38
-0.08,-0.5,0.0962443,-2.92717e-38
-0.1,-0.5,0.119959,-2.93607e-38
-0.13,-0.5,0.155109,-2.95179e-38
-0.15,-0.5,0.17824,-2.9631e-38
-0.17,-0.5,0.201098,-2.97567e-38
-0.19,-0.5,0.223651,-2.98833e-38
-0.21,-0.5,0.2459,-3.00057e-38
-0.23,-0.5,0.267859,-3.01238e-38
-0.25,-0.5,0.289517,-3.02403e-38
-0.27,-0.5,0.310882,-3.03414e-38
-0.29,-0.5,0.331985,-3.0430699999999997e-38
-0.31,-0.5,0.352823,-3.05068e-38
-0.33,-0.5,0.373424,-3.05642e-38
-0.35,-0.5,0.393816,-3.06012e-38
-0.38,-0.5,0.424068,-3.06147e-38
-0.4,-0.5,0.444065,-3.05919e-38
-0.42,-0.5,0.463964,-3.05398e-38
-0.44,-0.5,0.483807,-3.04563e-38
-0.46,-0.5,0.503636,-3.03365e-38
-0.48,-0.5,0.523504,-3.01783e-38
-0.106781,-0.0256244,0.390708,-0.47534
-0.107832,0.0151391,0.399219,-0.621651
0.124498,-0.023053,-0.375038,-0.499015
0.144827,-0.0139002,-0.367293,-0.532302
0.162654,-0.0231399,-0.360667,-0.516665
0.182477,-0.0209589,-0.362251,-0.52568
0.213596,-0.0223746,-0.370638,-0.527968
0.2266,-0.0219029,-0.376334,-0.530111
0.248363,-0.0247229,-0.387297,-0.527701
0.262352,-0.024065,-0.395613,-0.529682
0.284542,-0.0196037,-0.410253,-0.537092
0.307608,-0.0254212,-0.42622,-0.529873
0.331309,-0.0227168,-0.444253,-0.534064
0.359677,-0.0195439,-0.466918,-0.538493
0.381199,-0.0255104,-0.484513,-0.531071
0.39445,-0.0248091,-0.495704,-0.531995
0.418873,-0.0219922,-0.516708,-0.535464
0.439745,-0.0217889,-0.534817,-0.535581
0.452315,-0.0231638,-0.545763,-0.533758
0.476567,-0.0224094,-0.567009,-0.534383
0.47754,0.000739599,-0.568091,-0.563334
0.453297,0.00321964,-0.54687,-0.566502
0.438333,0.00226967,-0.533819,-0.565414
0.423712,0.000533538,-0.521134,-0.56338
0.395709,-0.000876594,-0.497132,-0.561921
0.381768,0.00195347,-0.485377,-0.565642
0.352849,0.00225322,-0.461614,-0.566467
0.329482,3.60363e-06,-0.443251,-0.563925
0.30815,-0.00326592,-0.427276,-0.559869
0.286163,-0.00417613,-0.411809,-0.558828
0.267623,-0.00040341,-0.399737,-0.56443
0.255554,0.000302463,-0.392498,-0.565658
0.234337,2.34683e-05,-0.381082,-0.565606
0.211863,0.00076166,-0.371435,-0.567246
0.191758,-0.00277593,-0.365832,-0.560969
0.168814,0.00121293,-0.363716,-0.569141
0.148228,0.00374966,-0.367723,-0.575645
0.126665,-0.00174402,-0.381032,-0.561806
0.100995,-0.040955,-0.373495,-0.418999
0.12334,-0.0334137,-0.366844,-0.469567
0.144849,-0.0400602,-0.353826,-0.47091
0.164493,-0.0383815,-0.354432,-0.48573
0.189188,-0.0389798,-0.358637,-0.494152
0.209935,-0.0470738,-0.36379,-0.486316
0.231663,-0.0425976,-0.375423,-0.498188
0.247582,-0.0443088,-0.384072,-0.498235
0.273856,-0.0366767,-0.401709,-0.512341
0.290257,-0.0457283,-0.411936,-0.501216
0.315905,-0.0446181,-0.430946,-0.504602
0.333815,-0.0455546,-0.444735,-0.50437
0.352298,-0.0401975,-0.459919,-0.511977
0.377743,-0.0450227,-0.480622,-0.506505
0.396549,-0.0489224,-0.496288,-0.501957
0.421835,-0.0406282,-0.518554,-0.512364
0.432186,-0.0460988,-0.52727,-0.505566
0.449733,-0.0413484,-0.542852,-0.511262
0.480006,-0.0424323,-0.569331,-0.50927
0.107591,-0.061234,-0.333329,-0.381454
0.127232,-0.068244,-0.325285,-0.396181
0.148549,-0.0581396,-0.339628,-0.436887
0.166286,-0.0686874,-0.336347,-0.430767
0.185084,-0.0692637,-0.343663,-0.440624
0.20656,-0.0646962,-0.356063,-0.457126
0.229349,-0.0654636,-0.368327,-0.463083
0.250769,-0.0671471,-0.381232,-0.46564
0.264176,-0.0543317,-0.392702,-0.486204
0.296408,-0.0658338,-0.41359,-0.474726
0.313578,-0.063918,-0.426922,-0.479006
0.330509,-0.0595898,-0.440723,-0.485996
0.356721,-0.0607158,-0.461833,-0.486058
0.377309,-0.0607565,-0.479026,-0.486797
0.399723,-0.064702,-0.4978,-0.482457
0.420971,-0.0629661,-0.51638,-0.484796
0.435646,-0.0593629,-0.529466,-0.489187
0.462522,-0.0639955,-0.552752,-0.483013
0.481278,-0.0617666,-0.569388,-0.485106
0.0834876,-0.083603,-0.274951,-0.297639
0.102498,-0.0820332,-0.293843,-0.336619
0.133928,-0.0817737,-0.311595,-0.38085
0.155175,-0.0821734,-0.321252,-0.400379
0.175282,-0.0843592,-0.32988,-0.411322
0.190267,-0.0814238,-0.339775,-0.424177
0.206117,-0.0844129,-0.347444,-0.427021
0.226659,-0.0861893,-0.359645,-0.432078
0.253158,-0.0883873,-0.377146,-0.436608
0.273508,-0.0853703,-0.392731,-0.445124
0.297074,-0.0817078,-0.411307,-0.45381
0.317056,-0.080215,-0.427201,-0.458204
0.336183,-0.0819715,-0.442386,-0.457814
0.354967,-0.0858742,-0.457397,-0.454364
0.376482,-0.0868362,-0.475549,-0.45439
0.39965,-0.0892275,-0.495284,-0.452293
0.421884,-0.0806154,-0.515627,-0.463148
0.442334,-0.0826517,-0.533426,-0.460548
0.462121,-0.0819469,-0.550976,-0.460925
0.481251,-0.0809947,-0.567949,-0.461248
-0.475682,-0.108432,0.560452,-0.427838
-0.458951,-0.103829,0.546057,-0.434265
-0.436541,-0.104814,0.526018,-0.433612
-0.416005,-0.106092,0.507657,-0.432057
-0.402504,-0.103884,0.496032,-0.434485
-0.371413,-0.105456,0.468711,-0.431241
-0.351293,-0.100758,0.452179,-0.435592
-0.333815,-0.102593,0.437147,-0.431682
-0.31418,-0.103062,0.420786,-0.428725
-0.292322,-0.102555,0.403256,-0.426011
-0.272434,-0.106882,0.386455,-0.416561
-0.250163,-0.0996189,0.371595,-0.420661
-0.228559,-0.1073,0.352881,-0.403734
-0.2074,-0.106084,0.33805,-0.396958
-0.185596,-0.107531,0.321606,-0.38405
-0.164636,-0.105391,0.308066,-0.373615
-0.126214,-0.111157,0.272071,-0.332222
-0.105626,-0.113859,0.247709,-0.30564
-0.084962,-0.10825,0.229423,-0.280813
-0.0640805,-0.103631,0.202218,-0.247169
-0.0435718,-0.100973,0.158926,-0.208008
0.0397161,-0.101458,-0.146853,-0.200373
0.0595324,-0.106263,-0.187993,-0.238743
0.0882078,-0.103883,-0.24148,-0.289041
0.103546,-0.0970579,-0.269558,-0.319814
0.125986,-0.103665,-0.280597,-0.340824
0.151866,-0.108137,-0.296399,-0.360102
0.167169,-0.107533,-0.308245,-0.372455
0.187822,-0.105727,-0.324338,-0.38776
0.209441,-0.104323,-0.340291,-0.400289
0.230847,-0.103739,-0.355963,-0.409313
0.251829,-0.101233,-0.372289,-0.418996
0.264985,-0.104011,-0.381425,-0.418639
0.28416,-0.100869,-0.397144,-0.426769
0.312118,-0.102991,-0.419094,-0.42855
0.337377,-0.10815,-0.439139,-0.425166
0.352631,-0.104662,-0.452658,-0.430902
0.374158,-0.107938,-0.470669,-0.428393
0.394526,-0.102397,-0.489188,-0.436073
0.419259,-0.100854,-0.511129,-0.438464
0.440603,-0.0998968,-0.530131,-0.439562
0.46006,-0.109525,-0.546372,-0.427345
0.480513,-0.100288,-0.565539,-0.437529
-0.0818015,-0.0807665,0.280392,-0.29616
-0.103284,-0.0843161,0.290453,-0.335154
-0.13275,-0.0811757,0.31171,-0.380435
-0.14342,-0.0837006,0.313902,-0.387556
-0.165881,-0.0850993,0.324256,-0.403827
-0.187484,-0.0888108,0.334067,-0.411607
-0.20387,-0.0806547,0.347807,-0.431692
-0.224243,-0.0810785,0.360079,-0.438584
-0.254186,-0.0855968,0.378709,-0.440654
-0.274427,-0.0885674,0.392691,-0.441001
-0.294037,-0.0830458,0.408747,-0.451608
-0.314013,-0.0889141,0.42336,-0.44668
-0.331713,-0.0867164,0.438047,-0.4514
-0.351345,-0.0848046,0.454567,-0.455442
-0.373505,-0.0821258,0.473625,-0.460059
-0.399506,-0.0818306,0.496019,-0.461338
-0.421101,-0.0844096,0.514615,-0.458471
-0.436441,-0.080196,0.528506,-0.463596
-0.481296,-0.0882319,0.567408,-0.452268
-0.103296,-0.0621663,0.330979,-0.371863
-0.125682,-0.0649609,0.3294,-0.400277
-0.145764,-0.063738,0.334098,-0.42389
-0.165907,-0.0605719,0.341559,-0.444669
-0.185027,-0.0639817,0.34652,-0.44913
-0.210503,-0.0649623,0.35807,-0.457933
-0.227331,-0.0616275,0.368404,-0.468154
-0.256854,-0.0661505,0.385532,-0.468253
-0.273998,-0.0623897,0.397995,-0.476395
-0.291023,-0.0622751,0.41023,-0.478812
-0.310482,-0.0656705,0.424343,-0.476393
-0.336409,-0.0610858,0.445305,-0.48445
-0.357136,-0.0659205,0.461702,-0.479481
-0.374553,-0.059872,0.476837,-0.487798
-0.396451,-0.0564822,0.495716,-0.492546
-0.421448,-0.0583645,0.517195,-0.490441
-0.440463,-0.064651,0.533351,-0.482613
-0.459145,-0.0659939,0.549689,-0.480608
-0.480721,-0.0690487,0.568455,-0.476044
-0.102271,-0.0472345,0.36041,-0.40417
-0.127881,-0.036747,0.361767,-0.465346
-0.146502,-0.0421057,0.352147,-0.467838
-0.165151,-0.0446128,0.351131,-0.473863
-0.186259,-0.0412441,0.357128,-0.488954
-0.211874,-0.0452161,0.36531,-0.489808
-0.232551,-0.0431236,0.375939,-0.497573
-0.252251,-0.0349986,0.38837,-0.512674
-0.271146,-0.0339801,0.400281,-0.515964
-0.288558,-0.0472447,0.410577,-0.498977
-0.307299,-0.0469881,0.424293,-0.500865
-0.329078,-0.0438567,0.441207,-0.506312
-0.359192,-0.0382947,0.465727,-0.514547
-0.37273,-0.0461335,0.476396,-0.50497
-0.395692,-0.0412246,0.496088,-0.511497
-0.42011,-0.0406883,0.517126,-0.512265
-0.44012,-0.0467147,0.534228,-0.504716
-0.453517,-0.0447577,0.546058,-0.506962
-0.47779,-0.0493369,0.567108,-0.500692
-0.126283,0.00488165,0.381076,-0.581429
-0.143884,-0.00261592,0.369509,-0.560181
-0.183426,-0.000213168,0.364677,-0.565718
-0.207766,-4.63847e-05,0.370111,-0.565888
-0.229563,-0.0010559,0.378988,-0.563882
-0.247334,5.92146e-05,0.387994,-0.565345
-0.262992,0.00709622,0.396855,-0.575509
-0.289199,0.0037503,0.4139,-0.569795
-0.310057,0.00203451,0.428713,-0.566957
-0.331991,0.00118926,0.445241,-0.565415
