X,Y,U1,U2
0.20656,-0.0646962,0.106475,-0.320509
0.229349,-0.0654636,0.114041,-0.320736
0.250769,-0.0671471,0.12081,-0.319656
0.264176,-0.0543317,0.127549,-0.329078
0.296408,-0.0658338,0.136032,-0.320121
0.313578,-0.063918,0.141904,-0.321139
0.330509,-0.0595898,0.147981,-0.323851
0.356721,-0.0607158,0.156402,-0.322498
0.377309,-0.0607565,0.163163,-0.322132
0.399723,-0.064702,0.170171,-0.319197
0.420971,-0.0629661,0.177389,-0.320413
0.435646,-0.0593629,0.182555,-0.322977
0.462522,-0.0639955,0.19097,-0.320531
0.481278,-0.0617666,0.197217,-0.322802
0.0834876,-0.083603,0.0444599,-0.238547
0.102498,-0.0820332,0.0532663,-0.262981
0.133928,-0.0817737,0.0691211,-0.287941
0.155175,-0.0821734,0.0793521,-0.296674
0.175282,-0.0843592,0.0875576,-0.299994
0.190267,-0.0814238,0.0949361,-0.305042
0.206117,-0.0844129,0.100256,-0.304314
0.226659,-0.0861893,0.107592,-0.304257
0.253158,-0.0883873,0.116808,-0.303429
0.273508,-0.0853703,0.124729,-0.305925
0.297074,-0.0817078,0.13357,-0.30851
0.317056,-0.080215,0.140593,-0.309334
0.336183,-0.0819715,0.146809,-0.307799
0.354967,-0.0858742,0.152599,-0.304774
0.376482,-0.0868362,0.159797,-0.303935
0.39965,-0.0892275,0.167359,-0.302267
0.421884,-0.0806154,0.175883,-0.30841
0.442334,-0.0826517,0.1825,-0.307454
0.462121,-0.0819469,0.189146,-0.308669
0.481251,-0.0809947,0.195509,-0.310374
-0.475682,-0.108432,-0.190681,-0.291863
-0.458951,-0.103829,-0.185632,-0.293857
-0.436541,-0.104814,-0.177931,-0.292201
-0.416005,-0.106092,-0.170738,-0.29075
-0.402504,-0.103884,-0.166395,-0.29206
-0.371413,-0.105456,-0.155414,-0.290764
-0.351293,-0.100758,-0.14912,-0.294164
-0.333815,-0.102593,-0.142699,-0.292923
-0.31418,-0.103062,-0.135651,-0.292648
-0.292322,-0.102555,-0.127913,-0.29304
-0.272434,-0.106882,-0.119662,-0.289532
-0.250163,-0.0996189,-0.112965,-0.294612
-0.228559,-0.1073,-0.102425,-0.28732
-0.2074,-0.106084,-0.0938949,-0.286288
-0.185596,-0.107531,-0.0836074,-0.281525
-0.164636,-0.105391,-0.074268,-0.278174
-0.126214,-0.111157,-0.0516096,-0.255373
-0.105626,-0.113859,-0.0393338,-0.238262
-0.084962,-0.10825,-0.0313055,-0.223203
-0.0640805,-0.103631,-0.0255807,-0.202793
-0.0435718,-0.100973,-0.0217986,-0.181513
0.0397161,-0.101458,0.0204777,-0.177776
0.0595324,-0.106263,0.0226205,-0.196586
0.0882078,-0.103883,0.0349138,-0.229899
0.103546,-0.0970579,0.0456778,-0.250867
0.125986,-0.103665,0.0546467,-0.262087
0.151866,-0.108137,0.0666691,-0.271153
0.167169,-0.107533,0.0746995,-0.276937
0.187822,-0.105727,0.0852708,-0.283547
0.209441,-0.104323,0.0953193,-0.28799
0.230847,-0.103739,0.104349,-0.290386
0.251829,-0.101233,0.113201,-0.293388
0.264985,-0.104011,0.117512,-0.291588
0.28416,-0.100869,0.125287,-0.294261
0.312118,-0.102991,0.134936,-0.292715
0.337377,-0.10815,0.143013,-0.288867
0.352631,-0.104662,0.148967,-0.291349
0.374158,-0.107938,0.155982,-0.288998
0.394526,-0.102397,0.16385,-0.293026
0.419259,-0.100854,0.172544,-0.294451
0.440603,-0.0998968,0.179918,-0.295699
0.46006,-0.109525,0.1853,-0.290075
0.480513,-0.100288,0.193231,-0.297663
-0.0818015,-0.0807665,-0.0462264,-0.237233
-0.103284,-0.0843161,-0.0521707,-0.262004
-0.13275,-0.0811757,-0.0687957,-0.287779
-0.14342,-0.0837006,-0.0729352,-0.290725
-0.165881,-0.0850993,-0.0830207,-0.297107
-0.187484,-0.0888108,-0.0911443,-0.298284
-0.20387,-0.0806547,-0.100592,-0.307245
-0.224243,-0.0810785,-0.108143,-0.308264
-0.254186,-0.0855968,-0.117836,-0.305609
-0.274427,-0.0885674,-0.124381,-0.303513
-0.294037,-0.0830458,-0.13228,-0.307554
-0.314013,-0.0889141,-0.138129,-0.303055
-0.331713,-0.0867164,-0.144561,-0.304441
-0.351345,-0.0848046,-0.151534,-0.305574
-0.373505,-0.0821258,-0.159409,-0.30726
-0.399506,-0.0818306,-0.168217,-0.307387
-0.421101,-0.0844096,-0.175192,-0.305803
-0.436441,-0.080196,-0.180797,-0.308952
-0.481296,-0.0882319,-0.19479,-0.305643
-0.103296,-0.0621663,-0.0654518,-0.282609
-0.125682,-0.0649609,-0.073959,-0.299625
-0.145764,-0.063738,-0.0836063,-0.310948
-0.165907,-0.0605719,-0.0931664,-0.319365
-0.185027,-0.0639817,-0.0990561,-0.319279
-0.210503,-0.0649623,-0.107748,-0.32049
-0.227331,-0.0616275,-0.114317,-0.323682
-0.256854,-0.0661505,-0.123027,-0.3204
-0.273998,-0.0623897,-0.129308,-0.323016
-0.291023,-0.0622751,-0.134835,-0.322802
-0.310482,-0.0656705,-0.140647,-0.319946
-0.336409,-0.0610858,-0.149716,-0.322649
-0.357136,-0.0659205,-0.155947,-0.318838
-0.374553,-0.059872,-0.162353,-0.322782
-0.396451,-0.0564822,-0.169883,-0.32485
-0.421448,-0.0583645,-0.177966,-0.323515
-0.440463,-0.064651,-0.183666,-0.319498
-0.459145,-0.0659939,-0.189693,-0.31909
-0.480721,-0.0690487,-0.196433,-0.318069
-0.102271,-0.0472345,-0.0728249,-0.296645
-0.127881,-0.036747,-0.0884745,-0.330565
-0.146502,-0.0421057,-0.0933739,-0.331906
-0.165151,-0.0446128,-0.0988691,-0.333413
-0.186259,-0.0412441,-0.106599,-0.338383
-0.211874,-0.0452161,-0.113335,-0.336128
-0.232551,-0.0431236,-0.119915,-0.337803
-0.252251,-0.0349986,-0.126923,-0.343468
-0.271146,-0.0339801,-0.132579,-0.343704
-0.288558,-0.0472447,-0.136209,-0.333704
-0.307299,-0.0469881,-0.142092,-0.333383
-0.329078,-0.0438567,-0.149263,-0.33497
-0.359192,-0.0382947,-0.159333,-0.338036
-0.37273,-0.0461335,-0.163049,-0.332311
-0.395692,-0.0412246,-0.170894,-0.335279
-0.42011,-0.0406883,-0.178894,-0.33543
-0.44012,-0.0467147,-0.185006,-0.331439
-0.453517,-0.0447577,-0.18949,-0.332892
-0.47779,-0.0493369,-0.197003,-0.330586
-0.126283,0.00488165,-0.0958976,-0.378773
-0.143884,-0.00261592,-0.101932,-0.369902
-0.183426,-0.000213168,-0.112289,-0.371115
-0.207766,-4.63847e-05,-0.118128,-0.370433
-0.229563,-0.0010559,-0.123622,-0.368816
-0.247334,5.92146e-05,-0.128325,-0.368901
-0.262992,0.00709622,-0.132603,-0.373251
-0.289199,0.0037503,-0.140011,-0.36974
-0.310057,0.00203451,-0.146108,-0.367665
-0.331991,0.00118926,-0.152705,-0.366197
-0.355218,-0.00623071,-0.15974,-0.360227
