X,Y,U1,U2
0.0955573,0.0294755,0.166506,-1.97401
0.0826239,0.056332,0.148841,-2.24921
0.062349,0.0781832,0.113284,-2.47068
0.0365341,0.0930874,0.066013,-2.62278
0.00747301,0.0997204,0.0115966,-2.6898
-0.0222521,0.0974928,-0.0398443,-2.6673
-0.05,0.0866025,-0.0890283,-2.55674
-0.0733052,0.0680173,-0.132479,-2.36662
-0.0900969,0.0433884,-0.160027,-2.11696
-0.0988831,0.0149042,-0.17081,-1.82942
-0.0988831,-0.0149042,-0.16821,-1.53252
-0.0900969,-0.0433884,-0.151521,-1.25449
-0.0733052,-0.0680173,-0.119811,-1.01166
-0.05,-0.0866025,-0.0790302,-0.832291
-0.0222521,-0.0974928,-0.0351092,-0.726372
0.00747301,-0.0997204,0.0103347,-0.704697
0.0365341,-0.0930874,0.0589276,-0.767439
0.062349,-0.0781832,0.102085,-0.910721
0.0826239,-0.056332,0.136336,-1.12846
0.0955573,-0.0294755,0.161019,-1.38802
0.1,0.0,0.171866,-1.68016
0.48,-0.5,0.444291,-5.68854e-38
0.46,-0.5,0.419877,-5.63215e-38
0.44,-0.5,0.395802,-5.57747e-38
0.42,-0.5,0.372047,-5.52429e-38
0.4,-0.5,0.348598,-5.47179e-38
0.37,-0.5,0.314001,-5.39343e-38
0.35,-0.5,0.29136,-5.34095e-38
0.33,-0.5,0.26909,-5.28434e-38
0.31,-0.5,0.247224,-5.22804e-38
0.29,-0.5,0.225847,-5.16511e-38
0.27,-0.5,0.205014,-5.10244e-38
0.25,-0.5,0.184798,-5.03231e-38
0.23,-0.5,0.165285,-4.96184e-38
0.21,-0.5,0.146551,-4.88674e-38
0.19,-0.5,0.128669,-4.80965e-38
0.17,-0.5,0.111685,-4.732029999999999e-38
0.15,-0.5,0.0956269,-4.65527e-38
0.12,-0.5,0.0732859,-4.54551e-38
0.1,-0.5,0.0594872,-4.48054e-38
0.08,-0.5,0.0465005,-4.42105e-38
0.06,-0.5,0.0342187,-4.37368e-38
0.04,-0.5,0.0224894,-4.33806e-38
0.02,-0.5,0.0111476,-4.31629e-38
0.5,-0.5,0.46909,-2.86674e-38
0.0,-0.5,-0.0,-4.30933e-38
0.5,0.48,0.363043,-3.0513
0.5,0.46,0.378121,-2.99134
0.5,0.44,0.393097,-2.93146
0.5,0.42,0.407888,-2.87159
0.5,0.4,0.42245,-2.8117
0.5,0.37,0.443839,-2.72173
0.5,0.35,0.457806,-2.66163
0.5,0.33,0.471568,-2.60144
0.5,0.31,0.485149,-2.54115
0.5,0.29,0.498552,-2.48082
0.5,0.27,0.511788,-2.42049
0.5,0.25,0.524838,-2.36027
0.5,0.23,0.537644,-2.3002
0.5,0.21,0.550137,-2.24036
0.5,0.19,0.562232,-2.18083
0.5,0.17,0.573791,-2.1217
0.5,0.15,0.584655,-2.06302
0.5,0.12,0.599283,-1.97589
0.5,0.1,0.60765,-1.91835
0.5,0.08,0.614673,-1.86126
0.5,0.06,0.620242,-1.8045
0.5,0.04,0.624175,-1.7479
0.5,0.02,0.626404,-1.69134
0.5,0.0,0.626867,-1.63471
0.5,-0.02,0.625538,-1.57783
0.5,-0.04,0.622493,-1.52051
0.5,-0.06,0.617817,-1.4625
0.5,-0.08,0.611688,-1.40372
0.5,-0.1,0.604294,-1.34406
0.5,-0.13,0.591341,-1.25273
0.5,-0.15,0.581767,-1.19059
0.5,-0.17,0.57175,-1.12741
0.5,-0.19,0.561536,-1.06324
0.5,-0.21,0.55128,-0.998182
0.5,-0.23,0.541187,-0.932214
0.5,-0.25,0.531464,-0.865428
0.5,-0.27,0.522232,-0.798004
0.5,-0.29,0.513585,-0.730037
0.5,-0.31,0.505595,-0.661569
0.5,-0.33,0.498337,-0.592699
0.5,-0.35,0.491853,-0.523514
0.5,-0.38,0.483633,-0.419284
0.5,-0.4,0.479166,-0.349615
0.5,-0.42,0.475536,-0.279806
0.5,-0.44,0.472706,-0.209911
0.5,-0.46,0.470703,-0.139971
0.5,-0.48,0.469496,-0.0699965
0.5,0.5,0.347954,-3.1113
-0.48,0.5,-0.327775,-3.12633
-0.46,0.5,-0.30771,-3.1414
-0.44,0.5,-0.287575,-3.15659
-0.42,0.5,-0.267407,-3.17199
-0.4,0.5,-0.247267,-3.18768
-0.37,0.5,-0.217276,-3.21189
-0.35,0.5,-0.197559,-3.22854
-0.33,0.5,-0.178205,-3.24562
-0.31,0.5,-0.159302,-3.26312
-0.29,0.5,-0.140974,-3.28102
-0.27,0.5,-0.123426,-3.29925
-0.25,0.5,-0.106828,-3.31768
-0.23,0.5,-0.0911983,-3.33617
-0.21,0.5,-0.0766421,-3.35455
-0.19,0.5,-0.0633905,-3.37265
-0.17,0.5,-0.0515011,-3.39018
-0.15,0.5,-0.0410221,-3.40685
-0.12,0.5,-0.028029,-3.42958
-0.1,0.5,-0.0209271,-3.44278
-0.08,0.5,-0.0151186,-3.45402
-0.06,0.5,-0.0103631,-3.46312
-0.04,0.5,-0.0063666,-3.46979
-0.02,0.5,-0.00294215,-3.47391
0.0,0.5,9.28615e-05,-3.47531
0.02,0.5,0.00312798,-3.47392
0.04,0.5,0.00643615,-3.46983
0.06,0.5,0.0104156,-3.46313
0.08,0.5,0.0152179,-3.45402
0.1,0.5,0.0210652,-3.44273
0.13,0.5,0.0322227,-3.42231
0.15,0.5,0.041299,-3.40678
0.17,0.5,0.0517799,-3.39012
0.19,0.5,0.0636385,-3.37265
0.21,0.5,0.0768011,-3.35456
0.23,0.5,0.0913077,-3.33613
0.25,0.5,0.107014,-3.31765
0.27,0.5,0.12368,-3.29924
0.29,0.5,0.141172,-3.28105
0.31,0.5,0.159459,-3.26315
0.33,0.5,0.178357,-3.24564
0.35,0.5,0.197726,-3.22856
0.38,0.5,0.227402,-3.20375
0.4,0.5,0.247433,-3.1877
0.42,0.5,0.267573,-3.17202
0.44,0.5,0.287745,-3.15663
0.46,0.5,0.307879,-3.14145
0.48,0.5,0.327945,-3.12637
-0.5,0.5,-0.347784,-3.11126
-0.5,-0.48,-0.469526,-0.0699799
-0.5,-0.46,-0.470738,-0.13997
-0.5,-0.44,-0.472738,-0.20992
-0.5,-0.42,-0.475572,-0.279787
-0.5,-0.4,-0.479215,-0.349579
-0.5,-0.37,-0.486201,-0.454052
-0.5,-0.35,-0.491879,-0.523491
-0.5,-0.33,-0.498379,-0.592671
-0.5,-0.31,-0.505633,-0.661524
-0.5,-0.29,-0.513604,-0.729998
-0.5,-0.27,-0.522249,-0.798001
-0.5,-0.25,-0.531497,-0.865409
-0.5,-0.23,-0.541219,-0.932139
-0.5,-0.21,-0.551269,-0.998141
-0.5,-0.19,-0.561518,-1.06326
-0.5,-0.17,-0.571756,-1.12743
-0.5,-0.15,-0.581774,-1.1906
-0.5,-0.12,-0.595882,-1.28337
-0.5,-0.1,-0.604304,-1.34401
-0.5,-0.08,-0.611687,-1.40372
-0.5,-0.06,-0.617806,-1.46247
-0.5,-0.04,-0.622431,-1.5204
-0.5,-0.02,-0.625472,-1.57776
-0.5,0.0,-0.626784,-1.63468
-0.5,0.02,-0.626335,-1.69132
-0.5,0.04,-0.624111,-1.74782
-0.5,0.06,-0.620159,-1.80442
-0.5,0.08,-0.61459,-1.86121
-0.5,0.1,-0.60754,-1.91833
-0.5,0.13,-0.594566,-2.00478
-0.5,0.15,-0.584564,-2.06298
-0.5,0.17,-0.57367,-2.12166
-0.5,0.19,-0.56211,-2.18081
-0.5,0.21,-0.550023,-2.24031
-0.5,0.23,-0.537527,-2.30013
-0.5,0.25,-0.524707,-2.36021
-0.5,0.27,-0.51166,-2.42046
-0.5,0.29,-0.498421,-2.48077
-0.5,0.31,-0.48501,-2.54111
-0.5,0.33,-0.471429,-2.60139
-0.5,0.35,-0.457663,-2.6616
-0.5,0.38,-0.436617,-2.7517
-0.5,0.4,-0.422295,-2.81166
-0.5,0.42,-0.407729,-2.87154
-0.5,0.44,-0.392935,-2.93141
-0.5,0.46,-0.377956,-2.9913
-0.5,0.48,-0.362874,-3.05125
-0.5,-0.5,-0.469131,-2.86617e-38
-0.02,-0.5,-0.0111549,-4.31698e-38
-0.04,-0.5,-0.0225027,-4.33823e-38
-0.06,-0.5,-0.0342372,-4.37413e-38
-0.08,-0.5,-0.0465268,-4.42194e-38
-0.1,-0.5,-0.0595128,-4.47997e-38
-0.13,-0.5,-0.0805318,-4.58125e-38
-0.15,-0.5,-0.0956465,-4.65325e-38
-0.17,-0.5,-0.111698,-4.73262e-38
-0.19,-0.5,-0.128694,-4.81028e-38
-0.21,-0.5,-0.146583,-4.88658e-38
-0.23,-0.5,-0.165308,-4.95963e-38
-0.25,-0.5,-0.184817,-5.03488e-38
-0.27,-0.5,-0.20504,-5.10134e-38
-0.29,-0.5,-0.225879,-5.16659e-38
-0.31,-0.5,-0.247267,-5.2274e-38
-0.33,-0.5,-0.269127,-5.28505e-38
-0.35,-0.5,-0.291402,-5.34013e-38
-0.38,-0.5,-0.325489,-5.41958e-38
-0.4,-0.5,-0.348627,-5.47172e-38
-0.42,-0.5,-0.372077,-5.52414e-38
-0.44,-0.5,-0.395835,-5.57725e-38
-0.46,-0.5,-0.419913,-5.632309999999999e-38
-0.48,-0.5,-0.444337,-5.689399999999999e-38
-0.106781,-0.0256244,-0.196731,-1.47854
-0.107832,0.0151391,-0.205871,-1.8022
0.124498,-0.023053,0.241476,-1.54465
0.144827,-0.0139002,0.281884,-1.61307
0.162654,-0.0231399,0.297086,-1.58015
0.182477,-0.0209589,0.319559,-1.59374
0.213596,-0.0223746,0.348041,-1.59021
0.2266,-0.0219029,0.360232,-1.5913
0.248363,-0.0247229,0.379237,-1.58003
0.262352,-0.024065,0.39245,-1.58093
0.284542,-0.0196037,0.414488,-1.59302
0.307608,-0.0254212,0.434904,-1.571
0.331309,-0.0227168,0.458541,-1.57668
0.359677,-0.0195439,0.487031,-1.58329
0.381199,-0.0255104,0.507359,-1.56218
0.39445,-0.0248091,0.520778,-1.56322
0.418873,-0.0219922,0.545833,-1.57033
