X,Y,U1,U2
0.0955573,0.0294755,-0.816143,-0.273674
0.0826239,0.056332,-0.706399,-0.342707
0.062349,0.0781832,-0.533694,-0.397578
0.0365341,0.0930874,-0.313037,-0.432364
0.00747301,0.0997204,-0.0609689,-0.449606
-0.0222521,0.0974928,0.189826,-0.444099
-0.05,0.0866025,0.429358,-0.414884
-0.0733052,0.0680173,0.626481,-0.371873
-0.0900969,0.0433884,0.770106,-0.309341
-0.0988831,0.0149042,0.845322,-0.236929
-0.0988831,-0.0149042,0.844462,-0.161372
-0.0900969,-0.0433884,0.766789,-0.0876732
-0.0733052,-0.0680173,0.622874,-0.023729
-0.05,-0.0866025,0.422774,0.0247819
-0.0222521,-0.0974928,0.187422,0.0547431
0.00747301,-0.0997204,-0.0612706,0.061492
0.0365341,-0.0930874,-0.310728,0.0433441
0.062349,-0.0781832,-0.53016,0.00335531
0.0826239,-0.056332,-0.700984,-0.0537701
0.0955573,-0.0294755,-0.814994,-0.124113
0.1,0.0,-0.854209,-0.199373
0.48,-0.5,-1.18195,-2.6892e-38
0.46,-0.5,-1.13333,-2.74588e-38
0.44,-0.5,-1.08494,-2.79506e-38
0.42,-0.5,-1.03669,-2.83683e-38
0.4,-0.5,-0.988482,-2.87261e-38
0.37,-0.5,-0.916093,-2.9163599999999997e-38
0.35,-0.5,-0.867729,-2.93955e-38
0.33,-0.5,-0.819207,-2.96091e-38
0.31,-0.5,-0.770501,-2.97877e-38
0.29,-0.5,-0.72161,-2.99636e-38
0.27,-0.5,-0.672523,-3.01131e-38
0.25,-0.5,-0.623238,-3.0270799999999997e-38
0.23,-0.5,-0.573767,-3.04197e-38
0.21,-0.5,-0.524155,-3.0578e-38
0.19,-0.5,-0.474407,-3.0733399999999997e-38
0.17,-0.5,-0.424555,-3.08918e-38
0.15,-0.5,-0.374633,-3.1050899999999997e-38
0.12,-0.5,-0.299677,-3.12835e-38
0.1,-0.5,-0.249696,-3.14237e-38
0.08,-0.5,-0.199726,-3.15539e-38
0.06,-0.5,-0.149768,-3.1659799999999997e-38
0.04,-0.5,-0.0998308,-3.17407e-38
0.02,-0.5,-0.0499101,-3.17897e-38
0.5,-0.5,-1.23094,-1.32005e-38
0.0,-0.5,0.0,-3.18064e-38
0.5,0.48,-1.19267,-0.483097
0.5,0.46,-1.20034,-0.476494
0.5,0.44,-1.20813,-0.469959
0.5,0.42,-1.21613,-0.463452
0.5,0.4,-1.22442,-0.456918
0.5,0.37,-1.2375,-0.446897
0.5,0.35,-1.2467,-0.439971
0.5,0.33,-1.25628,-0.432735
0.5,0.31,-1.26622,-0.425118
0.5,0.29,-1.27651,-0.41705
0.5,0.27,-1.28711,-0.408379
0.5,0.25,-1.29789,-0.399
0.5,0.23,-1.30877,-0.388912
0.5,0.21,-1.31963,-0.378054
0.5,0.19,-1.33037,-0.366277
0.5,0.17,-1.34078,-0.353564
0.5,0.15,-1.35068,-0.339903
0.5,0.12,-1.36417,-0.31765
0.5,0.1,-1.37198,-0.301784
0.5,0.08,-1.37861,-0.285101
0.5,0.06,-1.38393,-0.267782
0.5,0.04,-1.38778,-0.250022
0.5,0.02,-1.39008,-0.231955
0.5,0.0,-1.39075,-0.213729
0.5,-0.02,-1.38976,-0.195589
0.5,-0.04,-1.38715,-0.177723
0.5,-0.06,-1.383,-0.160411
0.5,-0.08,-1.37743,-0.143768
0.5,-0.1,-1.37061,-0.127951
0.5,-0.13,-1.35844,-0.106064
0.5,-0.15,-1.34928,-0.0927719
0.5,-0.17,-1.33958,-0.0806328
0.5,-0.19,-1.32955,-0.0696153
0.5,-0.21,-1.31933,-0.0596647
0.5,-0.23,-1.30912,-0.0508606
0.5,-0.25,-1.29915,-0.0431501
0.5,-0.27,-1.28955,-0.0363426
0.5,-0.29,-1.28042,-0.0303615
0.5,-0.31,-1.27185,-0.0252138
0.5,-0.33,-1.26396,-0.020783
0.5,-0.35,-1.25682,-0.016972
0.5,-0.38,-1.24763,-0.0122461
0.5,-0.4,-1.24256,-0.00957948
0.5,-0.42,-1.23841,-0.00727713
0.5,-0.44,-1.23514,-0.00524179
0.5,-0.46,-1.23282,-0.00338275
0.5,-0.48,-1.23141,-0.00165718
0.5,0.5,-1.185,-0.489762
-0.48,0.5,1.13833,-0.482071
-0.46,0.5,1.09172,-0.474387
-0.44,0.5,1.04517,-0.466814
-0.42,0.5,0.998648,-0.459441
-0.4,0.5,0.9521,-0.452323
-0.37,0.5,0.88211,-0.442179
-0.35,0.5,0.835281,-0.435774
-0.33,0.5,0.788276,-0.429634
-0.31,0.5,0.741086,-0.423745
-0.29,0.5,0.693703,-0.418089
-0.27,0.5,0.646114,-0.412637
-0.25,0.5,0.598357,-0.407366
-0.23,0.5,0.55047,-0.402283
-0.21,0.5,0.502488,-0.39739
-0.19,0.5,0.454423,-0.392703
-0.17,0.5,0.406333,-0.388247
-0.15,0.5,0.358258,-0.384065
-0.12,0.5,0.286251,-0.378423
-0.1,0.5,0.238333,-0.375174
-0.08,0.5,0.190528,-0.372414
-0.06,0.5,0.142813,-0.370181
-0.04,0.5,0.0951626,-0.368551
-0.02,0.5,0.0475597,-0.367549
