X,Y,U1,U2
0.0955573,0.0294755,-0.607951,-0.480659
0.0826239,0.056332,-0.525557,-0.571529
0.062349,0.0781832,-0.396952,-0.644131
0.0365341,0.0930874,-0.232891,-0.691751
0.00747301,0.0997204,-0.045531,-0.714214
-0.0222521,0.0974928,0.14125,-0.706891
-0.05,0.0866025,0.319636,-0.669239
-0.0733052,0.0680173,0.466033,-0.610078
-0.0900969,0.0433884,0.57326,-0.527713
-0.0988831,0.0149042,0.629911,-0.432548
-0.0988831,-0.0149042,0.629601,-0.333677
-0.0900969,-0.0433884,0.571857,-0.238815
-0.0733052,-0.0680173,0.464974,-0.15629
-0.05,-0.0866025,0.315912,-0.0943445
-0.0222521,-0.0974928,0.140038,-0.0567493
0.00747301,-0.0997204,-0.0459362,-0.0485786
0.0365341,-0.0930874,-0.232073,-0.0711577
0.062349,-0.0781832,-0.395748,-0.121597
0.0826239,-0.056332,-0.523078,-0.195431
0.0955573,-0.0294755,-0.607811,-0.285181
0.1,0.0,-0.636634,-0.383173
0.48,-0.5,-0.852742,-2.85373e-38
0.46,-0.5,-0.818498,-2.88984e-38
0.44,-0.5,-0.784391,-2.92038e-38
0.42,-0.5,-0.750343,-2.94541e-38
0.4,-0.5,-0.716291,-2.9659e-38
0.37,-0.5,-0.665072,-2.98902e-38
0.35,-0.5,-0.630787,-2.99978e-38
0.33,-0.5,-0.596329,-3.00857e-38
0.31,-0.5,-0.561675,-3.01469e-38
0.29,-0.5,-0.526811,-3.0197e-38
0.27,-0.5,-0.49172,-3.02271e-38
0.25,-0.5,-0.456394,-3.02533e-38
0.23,-0.5,-0.420826,-3.02723e-38
0.21,-0.5,-0.385045,-3.02922e-38
0.19,-0.5,-0.349041,-3.0307099999999997e-38
0.17,-0.5,-0.312836,-3.03237e-38
0.15,-0.5,-0.276449,-3.0342e-38
0.12,-0.5,-0.221575,-3.0372e-38
0.1,-0.5,-0.184835,-3.03918e-38
0.08,-0.5,-0.147992,-3.04113e-38
0.06,-0.5,-0.111064,-3.04285e-38
0.04,-0.5,-0.0740752,-3.04425e-38
0.02,-0.5,-0.0370468,-3.04506e-38
0.5,-0.5,-0.887214,-1.41095e-38
0.0,-0.5,-0.0,-3.0454e-38
0.5,0.48,-0.872101,-0.789388
0.5,0.46,-0.875976,-0.776111
0.5,0.44,-0.879951,-0.762894
0.5,0.42,-0.884117,-0.749703
0.5,0.4,-0.888536,-0.736487
0.5,0.37,-0.895729,-0.716475
0.5,0.35,-0.900931,-0.702928
0.5,0.33,-0.906456,-0.689127
0.5,0.31,-0.912286,-0.675021
0.5,0.29,-0.918412,-0.66056
0.5,0.27,-0.924792,-0.645633
0.5,0.25,-0.931343,-0.630173
0.5,0.23,-0.938005,-0.614186
0.5,0.21,-0.944696,-0.597636
0.5,0.19,-0.951342,-0.580418
0.5,0.17,-0.957809,-0.562531
0.5,0.15,-0.963978,-0.543973
0.5,0.12,-0.972408,-0.514897
0.5,0.1,-0.977308,-0.49479
0.5,0.08,-0.981469,-0.474114
0.5,0.06,-0.984821,-0.45299
0.5,0.04,-0.987261,-0.431549
0.5,0.02,-0.988737,-0.409876
0.5,0.0,-0.98919,-0.38807
0.5,-0.02,-0.988603,-0.366295
0.5,-0.04,-0.987006,-0.344674
0.5,-0.06,-0.984434,-0.323385
0.5,-0.08,-0.980968,-0.30251
0.5,-0.1,-0.976701,-0.282152
0.5,-0.13,-0.969064,-0.252785
0.5,-0.15,-0.963296,-0.234041
0.5,-0.17,-0.957166,-0.216044
0.5,-0.19,-0.950809,-0.198781
0.5,-0.21,-0.94431,-0.18222
0.5,-0.23,-0.937798,-0.166421
0.5,-0.25,-0.931419,-0.151356
0.5,-0.27,-0.925256,-0.136902
0.5,-0.29,-0.919382,-0.123012
0.5,-0.31,-0.913851,-0.109697
0.5,-0.33,-0.908744,-0.0968822
0.5,-0.35,-0.904108,-0.084503
0.5,-0.38,-0.898126,-0.0666379
0.5,-0.4,-0.894819,-0.0550771
0.5,-0.42,-0.892104,-0.0437786
0.5,-0.44,-0.889969,-0.0326746
0.5,-0.46,-0.888444,-0.0217008
0.5,-0.48,-0.887523,-0.0108255
0.5,0.5,-0.868237,-0.802722
-0.48,0.5,0.834925,-0.798827
-0.46,0.5,0.801639,-0.794945
-0.44,0.5,0.768415,-0.791164
-0.42,0.5,0.735218,-0.787566
-0.4,0.5,0.701995,-0.784205
-0.37,0.5,0.652002,-0.779668
-0.35,0.5,0.618504,-0.77699
-0.33,0.5,0.584822,-0.774574
-0.31,0.5,0.550934,-0.772411
-0.29,0.5,0.516819,-0.77048
-0.27,0.5,0.482439,-0.768754
-0.25,0.5,0.447799,-0.767193
-0.23,0.5,0.412927,-0.765787
-0.21,0.5,0.377835,-0.764512
-0.19,0.5,0.342501,-0.763359
-0.17,0.5,0.306962,-0.762306
-0.15,0.5,0.271242,-0.761348
-0.12,0.5,0.217372,-0.760087
-0.1,0.5,0.181313,-0.759377
-0.08,0.5,0.145164,-0.758777
-0.06,0.5,0.108942,-0.758293
-0.04,0.5,0.0726665,-0.757943
-0.02,0.5,0.0363494,-0.75773
0.0,0.5,2.40647e-05,-0.757657
0.02,0.5,-0.0363005,-0.757733
0.04,0.5,-0.0726108,-0.757954
0.06,0.5,-0.108895,-0.75831
0.08,0.5,-0.145126,-0.758795
0.1,0.5,-0.181283,-0.759399
0.13,0.5,-0.235317,-0.760509
0.15,0.5,-0.271198,-0.761372
0.17,0.5,-0.306912,-0.762338
0.19,0.5,-0.342446,-0.763395
0.21,0.5,-0.377793,-0.764553
0.23,0.5,-0.41291,-0.765816
0.25,0.5,-0.447765,-0.767219
0.27,0.5,-0.482385,-0.768779
0.29,0.5,-0.516771,-0.770516
0.31,0.5,-0.550904,-0.772445
0.33,0.5,-0.584799,-0.774602
0.35,0.5,-0.618481,-0.77701
0.38,0.5,-0.668669,-0.781133
0.4,0.5,-0.701974,-0.784222
0.42,0.5,-0.735197,-0.787584
0.44,0.5,-0.768391,-0.791178
0.46,0.5,-0.801615,-0.794959
0.48,0.5,-0.8349,-0.798838
-0.5,0.5,0.868262,-0.802715
-0.5,-0.48,0.887488,-0.0108341
-0.5,-0.46,0.888412,-0.0216954
-0.5,-0.44,0.889933,-0.0326507
-0.5,-0.42,0.892075,-0.0437684
-0.5,-0.4,0.894805,-0.0550764
-0.5,-0.37,0.899963,-0.0724973
-0.5,-0.35,0.904085,-0.0844844
-0.5,-0.33,0.908738,-0.0968564
-0.5,-0.31,0.913847,-0.109688
-0.5,-0.29,0.91936,-0.123004
-0.5,-0.27,0.925242,-0.136848
-0.5,-0.25,0.931427,-0.151303
-0.5,-0.23,0.937817,-0.166412
-0.5,-0.21,0.944304,-0.182177
-0.5,-0.19,0.95081,-0.198684
-0.5,-0.17,0.957197,-0.215939
-0.5,-0.15,0.963342,-0.233946
-0.5,-0.12,0.971814,-0.262362
-0.5,-0.1,0.976771,-0.28211
-0.5,-0.08,0.981042,-0.302436
-0.5,-0.06,0.984512,-0.323326
-0.5,-0.04,0.987067,-0.344661
-0.5,-0.02,0.98867,-0.366264
-0.5,0.0,0.989254,-0.388026
-0.5,0.02,0.988813,-0.409818
-0.5,0.04,0.987354,-0.431531
-0.5,0.06,0.984908,-0.452993
-0.5,0.08,0.981552,-0.474108
-0.5,0.1,0.977371,-0.494767
-0.5,0.13,0.969803,-0.524723
-0.5,0.15,0.964053,-0.543949
-0.5,0.17,0.957862,-0.562527
-0.5,0.19,0.951394,-0.580397
-0.5,0.21,0.944774,-0.597604
-0.5,0.23,0.938073,-0.614199
-0.5,0.25,0.931393,-0.63019
-0.5,0.27,0.92483,-0.645612
-0.5,0.29,0.918461,-0.660547
-0.5,0.31,0.912331,-0.675032
-0.5,0.33,0.906489,-0.689137
-0.5,0.35,0.900963,-0.702929
-0.5,0.38,0.89329,-0.723179
-0.5,0.4,0.888573,-0.73648
-0.5,0.42,0.884153,-0.749694
-0.5,0.44,0.879985,-0.762886
-0.5,0.46,0.876007,-0.776103
-0.5,0.48,0.87213,-0.789381
-0.5,-0.5,0.887185,-1.41118e-38
-0.02,-0.5,0.0370427,-3.0451e-38
-0.04,-0.5,0.0740662,-3.0443e-38
-0.06,-0.5,0.111053,-3.0430099999999997e-38
-0.08,-0.5,0.147978,-3.04134e-38
-0.1,-0.5,0.184819,-3.0394399999999997e-38
-0.13,-0.5,0.239871,-3.0364e-38
-0.15,-0.5,0.276419,-3.03442e-38
-0.17,-0.5,0.312813,-3.03238e-38
-0.19,-0.5,0.349013,-3.03089e-38
-0.21,-0.5,0.385004,-3.02916e-38
-0.23,-0.5,0.420795,-3.02763e-38
-0.25,-0.5,0.456353,-3.02532e-38
-0.27,-0.5,0.491677,-3.02302e-38
-0.29,-0.5,0.526781,-3.0193699999999997e-38
-0.31,-0.5,0.561649,-3.0149499999999997e-38
-0.33,-0.5,0.5963,-3.00866e-38
-0.35,-0.5,0.630756,-3.00014e-38
-0.38,-0.5,0.682136,-2.98219e-38
-0.4,-0.5,0.716249,-2.96592e-38
-0.42,-0.5,0.750302,-2.94544e-38
-0.44,-0.5,0.784352,-2.92032e-38
-0.46,-0.5,0.818463,-2.88959e-38
-0.48,-0.5,0.852714,-2.85291e-38
-0.106781,-0.0256244,0.602686,-0.303764
-0.107832,0.0151391,0.617028,-0.430122
0.124498,-0.023053,-0.591673,-0.320774
0.144827,-0.0139002,-0.590803,-0.350827
0.162654,-0.0231399,-0.585216,-0.336905
0.182477,-0.0209589,-0.593079,-0.346278
0.213596,-0.0223746,-0.61208,-0.350403
0.2266,-0.0219029,-0.623198,-0.353164
0.248363,-0.0247229,-0.64348,-0.352568
0.262352,-0.024065,-0.658564,-0.35515
0.284542,-0.0196037,-0.684814,-0.362625
0.307608,-0.0254212,-0.712538,-0.357904
0.331309,-0.0227168,-0.743994,-0.362421
0.359677,-0.0195439,-0.783225,-0.367041
0.381199,-0.0255104,-0.813233,-0.361806
0.39445,-0.0248091,-0.832442,-0.362854
0.418873,-0.0219922,-0.868461,-0.365991
0.439745,-0.0217889,-0.899337,-0.366197
0.452315,-0.0231638,-0.917925,-0.36468
0.476567,-0.0224094,-0.954017,-0.364823
0.47754,0.000739599,-0.956248,-0.38884
0.453297,0.00321964,-0.920305,-0.391267
0.438333,0.00226967,-0.89812,-0.390179
0.423712,0.000533538,-0.876505,-0.388312
0.395709,-0.000876594,-0.835514,-0.386615
0.381768,0.00195347,-0.815437,-0.389247
0.352849,0.00225322,-0.774645,-0.389149
0.329482,3.60363e-06,-0.742944,-0.386428
0.30815,-0.00326592,-0.715168,-0.382441
0.286163,-0.00417613,-0.688104,-0.380796
0.267623,-0.00040341,-0.666827,-0.384833
0.255554,0.000302463,-0.653869,-0.385469
0.234337,2.34683e-05,-0.632982,-0.384719
0.211863,0.00076166,-0.614392,-0.385472
0.191758,-0.00277593,-0.601992,-0.379082
0.168814,0.00121293,-0.593691,-0.386009
0.148228,0.00374966,-0.593675,-0.391645
0.126665,-0.00174402,-0.604024,-0.378345
0.100995,-0.040955,-0.572314,-0.256567
0.12334,-0.0334137,-0.576947,-0.294135
0.144849,-0.0400602,-0.565292,-0.294502
0.164493,-0.0383815,-0.573293,-0.308869
0.189188,-0.0389798,-0.58623,-0.318495
0.209935,-0.0470738,-0.597343,-0.313785
0.231663,-0.0425976,-0.620249,-0.326067
0.247582,-0.0443088,-0.63623,-0.32758
0.273856,-0.0366767,-0.668683,-0.341427
0.290257,-0.0457283,-0.68618,-0.333539
0.315905,-0.0446181,-0.719645,-0.33799
0.333815,-0.0455546,-0.743587,-0.338834
0.352298,-0.0401975,-0.7702,-0.345737
0.377743,-0.0450227,-0.805604,-0.342345
0.396549,-0.0489224,-0.832298,-0.339243
0.421835,-0.0406282,-0.870862,-0.347676
0.432186,-0.0460988,-0.885487,-0.342273
0.449733,-0.0413484,-0.912292,-0.346587
0.480006,-0.0424323,-0.957253,-0.343936
0.107591,-0.061234,-0.511949,-0.220323
0.127232,-0.068244,-0.506535,-0.231026
0.148549,-0.0581396,-0.54017,-0.265311
0.166286,-0.0686874,-0.538455,-0.262231
0.185084,-0.0692637,-0.555401,-0.272716
0.20656,-0.0646962,-0.581226,-0.288993
0.229349,-0.0654636,-0.605144,-0.296708
0.250769,-0.0671471,-0.629119,-0.301198
0.264176,-0.0543317,-0.651151,-0.319194
0.296408,-0.0658338,-0.687485,-0.312847
0.313578,-0.063918,-0.711134,-0.317535
0.330509,-0.0595898,-0.735611,-0.324143
0.356721,-0.0607158,-0.77218,-0.32558
0.377309,-0.0607565,-0.801864,-0.326931
0.399723,-0.064702,-0.833904,-0.324079
0.420971,-0.0629661,-0.865895,-0.325981
0.435646,-0.0593629,-0.888509,-0.329273
0.462522,-0.0639955,-0.927973,-0.323486
0.481278,-0.0617666,-0.956401,-0.324006
0.0834876,-0.083603,-0.411061,-0.158305
0.102498,-0.0820332,-0.445056,-0.185845
0.133928,-0.0817737,-0.484581,-0.21986
0.155175,-0.0821734,-0.507688,-0.237165
0.175282,-0.0843592,-0.527398,-0.248434
0.190267,-0.0814238,-0.547969,-0.260527
0.206117,-0.0844129,-0.563515,-0.265048
0.226659,-0.0861893,-0.587119,-0.271847
0.253158,-0.0883873,-0.61967,-0.278715
0.273508,-0.0853703,-0.64837,-0.287574
0.297074,-0.0817078,-0.681979,-0.29657
0.317056,-0.080215,-0.710195,-0.301606
0.336183,-0.0819715,-0.736657,-0.30262
0.354967,-0.0858742,-0.762462,-0.301045
0.376482,-0.0868362,-0.793863,-0.301918
0.39965,-0.0892275,-0.827738,-0.300791
0.421884,-0.0806154,-0.863386,-0.309121
0.442334,-0.0826517,-0.893734,-0.30661
0.462121,-0.0819469,-0.923781,-0.305897
0.481251,-0.0809947,-0.952774,-0.304623
-0.475682,-0.108432,0.93795,-0.278588
-0.458951,-0.103829,0.913708,-0.285163
-0.436541,-0.104814,0.879288,-0.285948
-0.416005,-0.106092,0.847614,-0.285327
-0.402504,-0.103884,0.827771,-0.287252
-0.371413,-0.105456,0.780363,-0.284224
-0.351293,-0.100758,0.752026,-0.286626
-0.333815,-0.102593,0.725562,-0.282652
-0.31418,-0.103062,0.696699,-0.278985
