X,Y,U1,U2
0.0955573,0.0294755,-0.266505,-0.458429
0.0826239,0.056332,-0.22981,-0.533568
0.062349,0.0781832,-0.173474,-0.593789
0.0365341,0.0930874,-0.101829,-0.634092
0.00747301,0.0997204,-0.0200621,-0.652547
-0.0222521,0.0974928,0.0617832,-0.646455
-0.05,0.0866025,0.139943,-0.615729
-0.0733052,0.0680173,0.203724,-0.565522
-0.0900969,0.0433884,0.250943,-0.49739
-0.0988831,0.0149042,0.276334,-0.418778
-0.0988831,-0.0149042,0.276494,-0.337321
-0.0900969,-0.0433884,0.251283,-0.259971
-0.0733052,-0.0680173,0.204716,-0.192567
-0.05,-0.0866025,0.139367,-0.142314
-0.0222521,-0.0974928,0.0617699,-0.112161
0.00747301,-0.0997204,-0.0204012,-0.105766
0.0365341,-0.0930874,-0.102278,-0.123773
0.062349,-0.0781832,-0.174224,-0.164366
0.0826239,-0.056332,-0.230115,-0.224728
0.0955573,-0.0294755,-0.267085,-0.297499
0.1,0.0,-0.279373,-0.377983
0.48,-0.5,-0.349021,-2.01217e-38
0.46,-0.5,-0.335778,-2.02253e-38
0.44,-0.5,-0.32256,-2.03047e-38
0.42,-0.5,-0.309332,-2.03599e-38
0.4,-0.5,-0.296066,-2.03946e-38
0.37,-0.5,-0.276034,-2.04112e-38
0.35,-0.5,-0.262563,-2.04001e-38
0.33,-0.5,-0.248968,-2.03748e-38
0.31,-0.5,-0.235232,-2.03374e-38
0.29,-0.5,-0.221341,-2.0287e-38
0.27,-0.5,-0.207279,-2.02274e-38
0.25,-0.5,-0.193033,-2.01572e-38
0.23,-0.5,-0.178591,-2.00832e-38
0.21,-0.5,-0.163956,-2.00043e-38
0.19,-0.5,-0.149117,-1.99206e-38
0.17,-0.5,-0.134077,-1.98371e-38
0.15,-0.5,-0.118843,-1.97554e-38
0.12,-0.5,-0.0956487,-1.96404e-38
0.1,-0.5,-0.0799825,-1.95732e-38
0.08,-0.5,-0.0641729,-1.95124e-38
0.06,-0.5,-0.0482397,-1.94648e-38
0.04,-0.5,-0.0322131,-1.94295e-38
0.02,-0.5,-0.0161223,-1.94077e-38
0.5,-0.5,-0.362325,-1.00124e-38
0.0,-0.5,-0.0,-1.94011e-38
0.5,0.48,-0.367689,-0.730452
0.5,0.46,-0.367739,-0.717151
0.5,0.44,-0.367848,-0.703886
0.5,0.42,-0.368068,-0.690635
0.5,0.4,-0.368435,-0.67737
0.5,0.37,-0.369303,-0.657369
0.5,0.35,-0.370108,-0.643923
0.5,0.33,-0.371089,-0.630346
0.5,0.31,-0.372235,-0.616616
0.5,0.29,-0.373541,-0.602713
0.5,0.27,-0.374986,-0.588591
0.5,0.25,-0.376534,-0.574231
0.5,0.23,-0.378162,-0.559641
0.5,0.21,-0.379841,-0.544812
0.5,0.19,-0.381545,-0.529706
0.5,0.17,-0.383229,-0.514332
0.5,0.15,-0.384854,-0.498695
0.5,0.12,-0.3871,-0.474763
0.5,0.1,-0.388422,-0.458531
0.5,0.08,-0.389553,-0.442085
0.5,0.06,-0.390475,-0.425466
0.5,0.04,-0.391161,-0.408718
0.5,0.02,-0.391593,-0.391864
0.5,0.0,-0.391752,-0.37494
0.5,-0.02,-0.391632,-0.358001
0.5,-0.04,-0.391239,-0.341083
0.5,-0.06,-0.390579,-0.32424
0.5,-0.08,-0.389669,-0.307501
0.5,-0.1,-0.388531,-0.290902
0.5,-0.13,-0.38646,-0.266338
0.5,-0.15,-0.384873,-0.250207
0.5,-0.17,-0.383166,-0.234304
0.5,-0.19,-0.381376,-0.218631
0.5,-0.21,-0.379525,-0.203184
0.5,-0.23,-0.377647,-0.187988
0.5,-0.25,-0.37579,-0.173041
0.5,-0.27,-0.373976,-0.158307
0.5,-0.29,-0.372229,-0.143774
0.5,-0.31,-0.370566,-0.129454
0.5,-0.33,-0.369016,-0.115321
0.5,-0.35,-0.367598,-0.101356
0.5,-0.38,-0.36575,-0.0806865
0.5,-0.4,-0.364719,-0.0670498
0.5,-0.42,-0.363868,-0.05352
0.5,-0.44,-0.363196,-0.0400717
0.5,-0.46,-0.362715,-0.0266793
0.5,-0.48,-0.362423,-0.0133292
0.5,0.5,-0.367646,-0.743787
-0.48,0.5,0.354344,-0.743722
-0.46,0.5,0.341041,-0.743669
-0.44,0.5,0.327775,-0.743676
-0.42,0.5,0.314525,-0.743794
-0.4,0.5,0.30126,-0.744058
-0.37,0.5,0.281263,-0.744772
-0.35,0.5,0.267819,-0.745471
-0.33,0.5,0.254245,-0.746343
-0.31,0.5,0.240522,-0.747384
-0.29,0.5,0.226624,-0.748581
-0.27,0.5,0.21251,-0.749913
-0.25,0.5,0.198161,-0.751347
-0.23,0.5,0.183589,-0.752861
-0.21,0.5,0.168788,-0.754423
-0.19,0.5,0.153719,-0.756011
-0.17,0.5,0.138394,-0.757577
-0.15,0.5,0.122817,-0.759088
-0.12,0.5,0.0989953,-0.761168
-0.1,0.5,0.0828617,-0.762387
-0.08,0.5,0.066534,-0.763426
-0.06,0.5,0.0500478,-0.764269
-0.04,0.5,0.033447,-0.76489
-0.02,0.5,0.0167595,-0.765274
0.0,0.5,2.22494e-05,-0.765404
0.02,0.5,-0.0167146,-0.765277
0.04,0.5,-0.0334126,-0.7649
0.06,0.5,-0.0500194,-0.764279
0.08,0.5,-0.0665043,-0.763436
0.1,0.5,-0.0828314,-0.762391
0.13,0.5,-0.106947,-0.760511
0.15,0.5,-0.122764,-0.759091
0.17,0.5,-0.138337,-0.757585
0.19,0.5,-0.153664,-0.756028
0.21,0.5,-0.16875,-0.754444
0.23,0.5,-0.183568,-0.75287
0.25,0.5,-0.198123,-0.751356
0.27,0.5,-0.212454,-0.749924
0.29,0.5,-0.226578,-0.748601
0.31,0.5,-0.240489,-0.747403
0.33,0.5,-0.254217,-0.746359
0.35,0.5,-0.267788,-0.745482
0.38,0.5,-0.287915,-0.744503
0.4,0.5,-0.301231,-0.744069
0.42,0.5,-0.314496,-0.743807
0.44,0.5,-0.327744,-0.743687
0.46,0.5,-0.341009,-0.74368
0.48,0.5,-0.354312,-0.743733
-0.5,0.5,0.367678,-0.743779
-0.5,-0.48,0.362403,-0.0133313
-0.5,-0.46,0.362695,-0.0266767
-0.5,-0.44,0.363176,-0.0400616
-0.5,-0.42,0.36385,-0.053513
-0.5,-0.4,0.364706,-0.0670452
-0.5,-0.37,0.366312,-0.0875343
-0.5,-0.35,0.367584,-0.101345
-0.5,-0.33,0.369009,-0.115305
-0.5,-0.31,0.37056,-0.129444
-0.5,-0.29,0.372216,-0.143766
-0.5,-0.27,0.373967,-0.158281
-0.5,-0.25,0.375789,-0.173014
-0.5,-0.23,0.377653,-0.187975
-0.5,-0.21,0.379523,-0.203159
-0.5,-0.19,0.381379,-0.218588
-0.5,-0.17,0.38318,-0.234258
-0.5,-0.15,0.384893,-0.250163
-0.5,-0.12,0.387221,-0.27445
-0.5,-0.1,0.388563,-0.290876
-0.5,-0.08,0.389704,-0.307466
-0.5,-0.06,0.390617,-0.324209
-0.5,-0.04,0.391275,-0.341064
-0.5,-0.02,0.391672,-0.357978
-0.5,0.0,0.391792,-0.374915
-0.5,0.02,0.391637,-0.391834
-0.5,0.04,0.391212,-0.4087
-0.5,0.06,0.390526,-0.425457
-0.5,0.08,0.389602,-0.442075
-0.5,0.1,0.388464,-0.458517
-0.5,0.13,0.386429,-0.482785
-0.5,0.15,0.3849,-0.498679
-0.5,0.17,0.383268,-0.514326
-0.5,0.19,0.381584,-0.529693
-0.5,0.21,0.379891,-0.544791
-0.5,0.23,0.378208,-0.559639
-0.5,0.25,0.376572,-0.574232
-0.5,0.27,0.375019,-0.588577
-0.5,0.29,0.373579,-0.602701
-0.5,0.31,0.372272,-0.616616
-0.5,0.33,0.371121,-0.630346
