X,Y,U1,U2
0.0955573,0.0294755,-0.116626,-1.33083
0.0826239,0.056332,-0.0979375,-1.52478
0.062349,0.0781832,-0.0734632,-1.68068
0.0365341,0.0930874,-0.0433655,-1.78696
0.00747301,0.0997204,-0.00924825,-1.83431
-0.0222521,0.0974928,0.0264153,-1.81849
-0.05,0.0866025,0.0604432,-1.74017
-0.0733052,0.0680173,0.0865538,-1.60745
-0.0900969,0.0433884,0.108194,-1.43152
-0.0988831,0.0149042,0.121845,-1.22879
-0.0988831,-0.0149042,0.123265,-1.01925
-0.0900969,-0.0433884,0.112702,-0.822225
-0.0733052,-0.0680173,0.0936315,-0.650255
-0.05,-0.0866025,0.06501,-0.522881
-0.0222521,-0.0974928,0.0287728,-0.447307
0.00747301,-0.0997204,-0.0101335,-0.431673
0.0365341,-0.0930874,-0.0472447,-0.476549
0.062349,-0.0781832,-0.0796256,-0.578635
0.0826239,-0.056332,-0.104418,-0.732778
0.0955573,-0.0294755,-0.119804,-0.917132
0.1,0.0,-0.123597,-1.12357
0.48,-0.5,-0.0396199,-4.3534e-38
0.46,-0.5,-0.0418951,-4.33297e-38
0.44,-0.5,-0.0440189,-4.31159e-38
0.42,-0.5,-0.0459758,-4.28914e-38
0.4,-0.5,-0.0477507,-4.26549e-38
0.37,-0.5,-0.0500246,-4.2275499999999997e-38
0.35,-0.5,-0.0512425,-4.20048e-38
0.33,-0.5,-0.0521806,-4.17028e-38
0.31,-0.5,-0.0528121,-4.13933e-38
0.29,-0.5,-0.0530817,-4.10408e-38
0.27,-0.5,-0.052952,-4.06828e-38
0.25,-0.5,-0.0523754,-4.02794e-38
0.23,-0.5,-0.0513003,-3.98716e-38
0.21,-0.5,-0.0496919,-3.9436899999999997e-38
0.19,-0.5,-0.0475032,-3.89887e-38
0.17,-0.5,-0.0447157,-3.8538e-38
0.15,-0.5,-0.0413191,-3.80929e-38
0.12,-0.5,-0.0350935,-3.74579e-38
0.1,-0.5,-0.0302433,-3.70826e-38
0.08,-0.5,-0.0248794,-3.67396e-38
0.06,-0.5,-0.0190704,-3.6467e-38
0.04,-0.5,-0.0129151,-3.62624e-38
0.02,-0.5,-0.00651791,-3.61372e-38
0.5,-0.5,-0.0371988,-2.1842999999999998e-38
0.0,-0.5,-0.0,-3.60975e-38
0.5,0.48,-0.0942452,-2.07349
0.5,0.46,-0.0867437,-2.03354
0.5,0.44,-0.0793374,-1.99364
0.5,0.42,-0.0721074,-1.95377
0.5,0.4,-0.065101,-1.91388
0.5,0.37,-0.0550582,-1.85389
0.5,0.35,-0.0486779,-1.81376
0.5,0.33,-0.0425331,-1.77348
0.5,0.31,-0.0366013,-1.73304
0.5,0.29,-0.03088,-1.69245
0.5,0.27,-0.0253457,-1.65169
0.5,0.25,-0.019981,-1.61081
0.5,0.23,-0.0147993,-1.56983
0.5,0.21,-0.00981184,-1.52879
0.5,0.19,-0.00504293,-1.4877
0.5,0.17,-0.000526325,-1.4466
