X,Y,U1,U2
0.0955573,0.0294755,-0.458071,-1.35306
0.0826239,0.056332,-0.393684,-1.56274
0.062349,0.0781832,-0.296942,-1.73102
0.0365341,0.0930874,-0.174427,-1.84462
0.00747301,0.0997204,-0.0347172,-1.89598
-0.0222521,0.0974928,0.105882,-1.87893
-0.05,0.0866025,0.240136,-1.79368
-0.0733052,0.0680173,0.348863,-1.65201
-0.0900969,0.0433884,0.430511,-1.46185
-0.0988831,0.0149042,0.475423,-1.24256
-0.0988831,-0.0149042,0.476373,-1.01561
-0.0900969,-0.0433884,0.433276,-0.801069
-0.0733052,-0.0680173,0.35389,-0.613978
-0.05,-0.0866025,0.241555,-0.474911
-0.0222521,-0.0974928,0.107041,-0.391895
0.00747301,-0.0997204,-0.0356685,-0.374486
0.0365341,-0.0930874,-0.177039,-0.423934
0.062349,-0.0781832,-0.301149,-0.535866
0.0826239,-0.056332,-0.397382,-0.703481
0.0955573,-0.0294755,-0.46053,-0.904814
0.1,0.0,-0.480858,-1.12876
0.48,-0.5,-0.543341,-5.19496e-38
0.46,-0.5,-0.524615,-5.20028e-38
0.44,-0.5,-0.50585,-5.201499999999999e-38
0.42,-0.5,-0.486987,-5.19856e-38
0.4,-0.5,-0.467975,-5.19193e-38
0.37,-0.5,-0.439063,-5.17545e-38
0.35,-0.5,-0.419466,-5.16026e-38
0.33,-0.5,-0.399542,-5.14137e-38
0.31,-0.5,-0.379254,-5.12028e-38
0.29,-0.5,-0.358552,-5.09508e-38
0.27,-0.5,-0.337394,-5.06824e-38
0.25,-0.5,-0.315736,-5.03756e-38
0.23,-0.5,-0.293536,-5.00607e-38
0.21,-0.5,-0.27078,-4.97248e-38
0.19,-0.5,-0.247427,-4.93752e-38
0.17,-0.5,-0.223474,-4.90246e-38
0.15,-0.5,-0.198925,-4.86795e-38
0.12,-0.5,-0.16102,-4.81895e-38
0.1,-0.5,-0.135095,-4.79012e-38
0.08,-0.5,-0.108699,-4.76384e-38
0.06,-0.5,-0.0818947,-4.74307e-38
0.04,-0.5,-0.0547772,-4.72754e-38
0.02,-0.5,-0.0274424,-4.71801e-38
0.5,-0.5,-0.562088,-2.59401e-38
0.0,-0.5,-0.0,-4.71504e-38
0.5,0.48,-0.598656,-2.13242
0.5,0.46,-0.59498,-2.0925
0.5,0.44,-0.591441,-2.05265
0.5,0.42,-0.588156,-2.01284
0.5,0.4,-0.585203,-1.973
0.5,0.37,-0.581484,-1.913
0.5,0.35,-0.579501,-1.87276
0.5,0.33,-0.5779,-1.83226
0.5,0.31,-0.576653,-1.79144
0.5,0.29,-0.575751,-1.75029
0.5,0.27,-0.575152,-1.70873
0.5,0.25,-0.574791,-1.66675
0.5,0.23,-0.574642,-1.62438
0.5,0.21,-0.574667,-1.58161
0.5,0.19,-0.57484,-1.53841
0.5,0.17,-0.575107,-1.4948
0.5,0.15,-0.575437,-1.45081
0.5,0.12,-0.575991,-1.38415
0.5,0.1,-0.576378,-1.33933
0.5,0.08,-0.576744,-1.29423
0.5,0.06,-0.577081,-1.24887
0.5,0.04,-0.577383,-1.20332
0.5,0.02,-0.577636,-1.15758
0.5,0.0,-0.577819,-1.11169
0.5,-0.02,-0.577926,-1.06571
0.5,-0.04,-0.57795,-1.01966
0.5,-0.06,-0.57788,-0.973574
0.5,-0.08,-0.577706,-0.927495
0.5,-0.1,-0.577421,-0.881458
0.5,-0.13,-0.576778,-0.812566
0.5,-0.15,-0.576195,-0.766786
0.5,-0.17,-0.575499,-0.721171
0.5,-0.19,-0.574697,-0.675744
0.5,-0.21,-0.573789,-0.630515
0.5,-0.23,-0.572792,-0.585531
0.5,-0.25,-0.57174,-0.54081
0.5,-0.27,-0.570646,-0.496327
0.5,-0.29,-0.569532,-0.452086
0.5,-0.31,-0.568412,-0.408118
0.5,-0.33,-0.567321,-0.364402
0.5,-0.35,-0.566282,-0.320921
0.5,-0.38,-0.564872,-0.256108
0.5,-0.4,-0.564056,-0.213122
0.5,-0.42,-0.563369,-0.170302
0.5,-0.44,-0.562817,-0.127612
0.5,-0.46,-0.562414,-0.0850163
0.5,-0.48,-0.56217,-0.0424915
0.5,0.5,-0.602348,-2.17243
-0.48,0.5,0.582451,-2.17606
-0.46,0.5,0.562524,-2.17973
-0.44,0.5,0.542684,-2.18354
-0.42,0.5,0.522883,-2.18761
-0.4,0.5,0.503046,-2.19203
-0.37,0.5,0.473049,-2.19942
-0.35,0.5,0.45277,-2.20489
-0.33,0.5,0.432158,-2.2108
-0.31,0.5,0.411153,-2.21712
-0.29,0.5,0.389676,-2.22384
-0.27,0.5,0.367599,-2.2309
-0.25,0.5,0.344845,-2.2382
-0.23,0.5,0.321431,-2.24566
-0.21,0.5,0.297317,-2.25318
-0.19,0.5,0.272376,-2.26068
-0.17,0.5,0.246613,-2.268
