X,Y,U1,U2
0.286163,-0.00417613,-0.686349,-0.93138
0.267623,-0.00040341,-0.666229,-0.940717
0.255554,0.000302463,-0.654164,-0.942763
0.234337,2.34683e-05,-0.635137,-0.942676
0.211863,0.00076166,-0.619058,-0.945409
0.191758,-0.00277593,-0.609719,-0.934948
0.168814,0.00121293,-0.606194,-0.948569
0.148228,0.00374966,-0.612872,-0.959408
0.126665,-0.00174402,-0.635053,-0.936344
0.100995,-0.040955,-0.622492,-0.698331
0.12334,-0.0334137,-0.611406,-0.782612
0.144849,-0.0400602,-0.58971,-0.78485
0.164493,-0.0383815,-0.59072,-0.80955
0.189188,-0.0389798,-0.597728,-0.823587
0.209935,-0.0470738,-0.606316,-0.810526
0.231663,-0.0425976,-0.625704,-0.830313
0.247582,-0.0443088,-0.640121,-0.830391
0.273856,-0.0366767,-0.669514,-0.853902
0.290257,-0.0457283,-0.68656,-0.83536
0.315905,-0.0446181,-0.718244,-0.841004
0.333815,-0.0455546,-0.741226,-0.840616
0.352298,-0.0401975,-0.766531,-0.853294
0.377743,-0.0450227,-0.801036,-0.844175
0.396549,-0.0489224,-0.827146,-0.836596
0.421835,-0.0406282,-0.864257,-0.853939
0.432186,-0.0460988,-0.878783,-0.842611
0.449733,-0.0413484,-0.904753,-0.852103
0.480006,-0.0424323,-0.948885,-0.848783
0.107591,-0.061234,-0.555548,-0.635757
0.127232,-0.068244,-0.542141,-0.660302
0.148549,-0.0581396,-0.566047,-0.728144
0.166286,-0.0686874,-0.560579,-0.717945
0.185084,-0.0692637,-0.572772,-0.734374
0.20656,-0.0646962,-0.593438,-0.761877
0.229349,-0.0654636,-0.613878,-0.771806
0.250769,-0.0671471,-0.635386,-0.776067
0.264176,-0.0543317,-0.654503,-0.81034
0.296408,-0.0658338,-0.689316,-0.791211
0.313578,-0.063918,-0.711537,-0.798343
0.330509,-0.0595898,-0.734538,-0.809993
0.356721,-0.0607158,-0.769722,-0.810097
0.377309,-0.0607565,-0.798376,-0.811329
0.399723,-0.064702,-0.829667,-0.804096
0.420971,-0.0629661,-0.860633,-0.807993
0.435646,-0.0593629,-0.882443,-0.815311
0.462522,-0.0639955,-0.921253,-0.805021
0.481278,-0.0617666,-0.94898,-0.80851
0.0834876,-0.083603,-0.458251,-0.496065
0.102498,-0.0820332,-0.489738,-0.561032
0.133928,-0.0817737,-0.519325,-0.634751
0.155175,-0.0821734,-0.53542,-0.667299
0.175282,-0.0843592,-0.5498,-0.685536
0.190267,-0.0814238,-0.566292,-0.706962
0.206117,-0.0844129,-0.579073,-0.711702
0.226659,-0.0861893,-0.599408,-0.72013
0.253158,-0.0883873,-0.628577,-0.72768
0.273508,-0.0853703,-0.654551,-0.741874
0.297074,-0.0817078,-0.685512,-0.75635
0.317056,-0.080215,-0.712002,-0.763674
0.336183,-0.0819715,-0.73731,-0.763023
0.354967,-0.0858742,-0.762328,-0.757274
0.376482,-0.0868362,-0.792582,-0.757316
0.39965,-0.0892275,-0.825473,-0.753822
0.421884,-0.0806154,-0.859379,-0.771913
0.442334,-0.0826517,-0.889043,-0.76758
0.462121,-0.0819469,-0.918294,-0.768208
0.481251,-0.0809947,-0.946582,-0.768746
-0.475682,-0.108432,0.934086,-0.713063
-0.458951,-0.103829,0.910094,-0.723775
-0.436541,-0.104814,0.876697,-0.722687
-0.416005,-0.106092,0.846095,-0.720096
-0.402504,-0.103884,0.82672,-0.724141
-0.371413,-0.105456,0.781186,-0.718735
-0.351293,-0.100758,0.753632,-0.725986
-0.333815,-0.102593,0.728579,-0.719469
-0.31418,-0.103062,0.70131,-0.714542
-0.292322,-0.102555,0.672094,-0.710019
-0.272434,-0.106882,0.644092,-0.694268
-0.250163,-0.0996189,0.619325,-0.701102
-0.228559,-0.1073,0.588134,-0.672889
-0.2074,-0.106084,0.563417,-0.661597
-0.185596,-0.107531,0.53601,-0.640083
-0.164636,-0.105391,0.513444,-0.622692
-0.126214,-0.111157,0.453451,-0.553703
-0.105626,-0.113859,0.412848,-0.509401
-0.084962,-0.10825,0.382371,-0.468022
-0.0640805,-0.103631,0.33703,-0.411949
-0.0435718,-0.100973,0.264876,-0.34668
0.0397161,-0.101458,-0.244755,-0.333956
0.0595324,-0.106263,-0.313323,-0.397905
0.0882078,-0.103883,-0.402466,-0.481736
0.103546,-0.0970579,-0.449263,-0.533023
0.125986,-0.103665,-0.467662,-0.568039
0.151866,-0.108137,-0.493998,-0.600171
0.167169,-0.107533,-0.513742,-0.620758
0.187822,-0.105727,-0.540564,-0.646266
0.209441,-0.104323,-0.567152,-0.667149
0.230847,-0.103739,-0.593271,-0.682188
0.251829,-0.101233,-0.620482,-0.698327
0.264985,-0.104011,-0.635709,-0.697731
0.28416,-0.100869,-0.661907,-0.711282
0.312118,-0.102991,-0.69849,-0.714249
0.337377,-0.10815,-0.731899,-0.708609
0.352631,-0.104662,-0.75443,-0.71817
0.374158,-0.107938,-0.784449,-0.713989
0.394526,-0.102397,-0.815314,-0.726788
0.419259,-0.100854,-0.851882,-0.730773
0.440603,-0.0998968,-0.883552,-0.732603
0.46006,-0.109525,-0.91062,-0.712241
0.480513,-0.100288,-0.942565,-0.729215
-0.0818015,-0.0807665,0.46732,-0.4936
