X,Y,U1,U2
0.0955573,0.0294755,-0.341445,-0.0222297
0.0826239,0.056332,-0.295747,-0.0379614
0.062349,0.0781832,-0.223479,-0.050342
0.0365341,0.0930874,-0.131061,-0.0576588
0.00747301,0.0997204,-0.025469,-0.0616663
-0.0222521,0.0974928,0.0794672,-0.060436
-0.05,0.0866025,0.179693,-0.0535099
-0.0733052,0.0680173,0.262309,-0.0445562
-0.0900969,0.0433884,0.322317,-0.0303231
-0.0988831,0.0149042,0.353578,-0.0137699
-0.0988831,-0.0149042,0.353108,0.00364411
-0.0900969,-0.0433884,0.320574,0.0211561
-0.0733052,-0.0680173,0.260258,0.0362772
-0.05,-0.0866025,0.176545,0.0479694
-0.0222521,-0.0974928,0.0782684,0.0554118
0.00747301,-0.0997204,-0.025535,0.0571875
0.0365341,-0.0930874,-0.129795,0.0526153
0.062349,-0.0781832,-0.221524,0.0427691
0.0826239,-0.056332,-0.292963,0.029297
0.0955573,-0.0294755,-0.340726,0.012318
0.1,0.0,-0.357261,-0.00519057
0.48,-0.5,-0.503721,-8.415589999999999e-39
0.46,-0.5,-0.48272,-8.67307e-39
0.44,-0.5,-0.461831,-8.899109999999999e-39
0.42,-0.5,-0.441011,-9.094179999999999e-39
0.4,-0.5,-0.420224,-9.26443e-39
0.37,-0.5,-0.389038,-9.478989999999999e-39
0.35,-0.5,-0.368224,-9.597739999999999e-39
0.33,-0.5,-0.347361,-9.710859999999999e-39
0.31,-0.5,-0.326442,-9.809479999999999e-39
0.29,-0.5,-0.30547,-9.910069999999999e-39
0.27,-0.5,-0.284442,-9.999689999999999e-39
0.25,-0.5,-0.263361,-1.00961e-38
0.23,-0.5,-0.242236,-1.0189e-38
0.21,-0.5,-0.221088,-1.02879e-38
0.19,-0.5,-0.199924,-1.03865e-38
0.17,-0.5,-0.178758,-1.04866e-38
0.15,-0.5,-0.157606,-1.05866e-38
0.12,-0.5,-0.125926,-1.07316e-38
0.1,-0.5,-0.104852,-1.08185e-38
0.08,-0.5,-0.0838196,-1.08988e-38
0.06,-0.5,-0.0628243,-1.09637e-38
0.04,-0.5,-0.0418621,-1.1013e-38
0.02,-0.5,-0.0209245,-1.10429e-38
0.5,-0.5,-0.524889,-4.09713e-39
0.0,-0.5,0.0,-1.10529e-38
0.5,0.48,-0.504411,-0.0589352
0.5,0.46,-0.508237,-0.0589592
0.5,0.44,-0.512103,-0.0590081
0.5,0.42,-0.516049,-0.0590673
0.5,0.4,-0.520102,-0.0591162
0.5,0.37,-0.526426,-0.0591062
0.5,0.35,-0.530823,-0.0590048
0.5,0.33,-0.535367,-0.0587809
0.5,0.31,-0.540051,-0.0584048
0.5,0.29,-0.544871,-0.0578465
0.5,0.27,-0.549806,-0.0570418
0.5,0.25,-0.55481,-0.0559423
0.5,0.23,-0.559843,-0.0545456
0.5,0.21,-0.564855,-0.052824
0.5,0.19,-0.569797,-0.0507119
0.5,0.17,-0.57458,-0.048199
0.5,0.15,-0.579125,-0.0452777
0.5,0.12,-0.585308,-0.0401342
0.5,0.1,-0.588887,-0.0362594
0.5,0.08,-0.591916,-0.0320291
0.5,0.06,-0.594345,-0.0275243
0.5,0.04,-0.5961,-0.0228314
0.5,0.02,-0.597143,-0.0180118
0.5,0.0,-0.597438,-0.0131293
0.5,-0.02,-0.596971,-0.00829433
0.5,-0.04,-0.595767,-0.00359082
0.5,-0.06,-0.593855,0.000854701
0.5,-0.08,-0.591299,0.00499129
0.5,-0.1,-0.58817,0.0087501
0.5,-0.13,-0.582603,0.0135526
0.5,-0.15,-0.578423,0.0161657
0.5,-0.17,-0.574,0.0182596
0.5,-0.19,-0.569432,0.0198502
0.5,-0.21,-0.564785,0.0209636
0.5,-0.23,-0.56015,0.0215668
0.5,-0.25,-0.55563,0.0216853
0.5,-0.27,-0.55128,0.0214055
0.5,-0.29,-0.547153,0.0207629
0.5,-0.31,-0.543285,0.0197566
0.5,-0.33,-0.539727,0.0184388
0.5,-0.35,-0.536511,0.016853
0.5,-0.38,-0.532377,0.0140486
0.5,-0.4,-0.5301,0.0119727
0.5,-0.42,-0.528236,0.00974145
0.5,-0.44,-0.526773,0.00739702
0.5,-0.46,-0.52573,0.00497845
0.5,-0.48,-0.5251,0.00250372
0.5,0.5,-0.500591,-0.0589343
-0.48,0.5,0.480581,-0.0551048
-0.46,0.5,0.460598,-0.0512763
-0.44,0.5,0.44064,-0.0474882
-0.42,0.5,0.420693,-0.0437718
-0.4,0.5,0.400735,-0.0401467
-0.37,0.5,0.37074,-0.0348963
-0.35,0.5,0.350686,-0.0315191
-0.33,0.5,0.330577,-0.0282312
-0.31,0.5,0.310412,-0.0250268
-0.29,0.5,0.290195,-0.0218993
-0.27,0.5,0.26993,-0.0188403
-0.25,0.5,0.249638,-0.0158461
-0.23,0.5,0.229338,-0.0129262
-0.21,0.5,0.209047,-0.010089
-0.19,0.5,0.188782,-0.00734873
