X,Y,U1,U2
0.0955573,0.0294755,0.0915663,-1.53781
0.0826239,0.056332,0.0829041,-1.7536
0.062349,0.0781832,0.0632788,-1.92723
0.0365341,0.0930874,0.0367811,-2.04635
0.00747301,0.0997204,0.00618968,-2.09892
-0.0222521,0.0974928,-0.0221603,-2.08128
-0.05,0.0866025,-0.0492783,-1.99452
-0.0733052,0.0680173,-0.0738934,-1.84566
-0.0900969,0.0433884,-0.0886521,-1.64989
-0.0988831,0.0149042,-0.0935656,-1.42441
-0.0988831,-0.0149042,-0.0915955,-1.19156
-0.0900969,-0.0433884,-0.08223,-0.973366
-0.0733052,-0.0680173,-0.0642687,-0.782816
-0.05,-0.0866025,-0.0418518,-0.642007
-0.0222521,-0.0974928,-0.0186107,-0.558799
0.00747301,-0.0997204,0.00520089,-0.541744
0.0365341,-0.0930874,0.031411,-0.591051
0.062349,-0.0781832,0.0547859,-0.703587
0.0826239,-0.056332,0.0734874,-0.874439
0.0955573,-0.0294755,0.0873788,-1.0782
0.1,0.0,0.093978,-1.30737
0.48,-0.5,0.289591,-4.51792e-38
0.46,-0.5,0.272936,-4.47693e-38
0.44,-0.5,0.256532,-4.43691e-38
0.42,-0.5,0.240369,-4.39772e-38
0.4,-0.5,0.22444,-4.35877e-38
0.37,-0.5,0.200997,-4.30021e-38
0.35,-0.5,0.185699,-4.26071e-38
0.33,-0.5,0.170697,-4.21794e-38
0.31,-0.5,0.156014,-4.17525e-38
0.29,-0.5,0.141718,-4.12742e-38
0.27,-0.5,0.127851,-4.07968e-38
0.25,-0.5,0.114469,-4.0262e-38
0.23,-0.5,0.10164,-3.97242e-38
0.21,-0.5,0.0894184,-3.91511e-38
0.19,-0.5,0.0778622,-3.85625e-38
0.17,-0.5,0.0670039,-3.79698e-38
0.15,-0.5,0.0568647,-3.7384e-38
0.12,-0.5,0.0430083,-3.65464e-38
0.1,-0.5,0.0346176,-3.60507e-38
0.08,-0.5,0.0268538,-3.55969e-38
0.06,-0.5,0.0196341,-3.52357e-38
0.04,-0.5,0.0128404,-3.49641e-38
0.02,-0.5,0.00634542,-3.47981e-38
