X,Y,U1,U2
0.0955573,0.0294755,-0.549638,0.184755
0.0826239,0.056332,-0.476588,0.190861
0.062349,0.0781832,-0.360221,0.19621
0.0365341,0.0930874,-0.211208,0.201728
0.00747301,0.0997204,-0.0409069,0.202941
-0.0222521,0.0974928,0.128043,0.202355
-0.05,0.0866025,0.289415,0.200845
-0.0733052,0.0680173,0.422756,0.193648
-0.0900969,0.0433884,0.519163,0.188049
-0.0988831,0.0149042,0.568989,0.181849
-0.0988831,-0.0149042,0.567968,0.175949
-0.0900969,-0.0433884,0.515506,0.172298
-0.0733052,-0.0680173,0.418158,0.168838
-0.05,-0.0866025,0.283407,0.167096
-0.0222521,-0.0974928,0.125652,0.166904
0.00747301,-0.0997204,-0.0408694,0.167258
0.0365341,-0.0930874,-0.20845,0.167117
0.062349,-0.0781832,-0.355935,0.167721
0.0826239,-0.056332,-0.470869,0.170958
0.0955573,-0.0294755,-0.547909,0.173385
0.1,0.0,-0.574836,0.17861
0.48,-0.5,-0.832932,-6.770329999999999e-39
0.46,-0.5,-0.797551,-7.233499999999999e-39
0.44,-0.5,-0.762381,-7.645869999999999e-39
0.42,-0.5,-0.727355,-8.0084e-39
0.4,-0.5,-0.692415,-8.331569999999999e-39
0.37,-0.5,-0.64006,-8.752399999999999e-39
0.35,-0.5,-0.605166,-8.99543e-39
0.33,-0.5,-0.570239,-9.23429e-39
0.31,-0.5,-0.535269,-9.45026e-39
0.29,-0.5,-0.50027,-9.676649999999999e-39
0.27,-0.5,-0.465244,-9.88569e-39
0.25,-0.5,-0.430206,-1.01136e-38
0.23,-0.5,-0.395176,-1.03365e-38
0.21,-0.5,-0.360199,-1.0573699999999999e-38
0.19,-0.5,-0.32529,-1.0812799999999999e-38
0.17,-0.5,-0.290478,-1.10547e-38
0.15,-0.5,-0.255789,-1.12955e-38
0.12,-0.5,-0.204028,-1.16431e-38
0.1,-0.5,-0.169713,-1.18505e-38
0.08,-0.5,-0.135553,-1.20415e-38
0.06,-0.5,-0.101529,-1.2195e-38
0.04,-0.5,-0.0676177,-1.23113e-38
0.02,-0.5,-0.0337878,-1.2382e-38
0.5,-0.5,-0.868615,-3.18805e-39
0.0,-0.5,0.0,-1.24053e-38
0.5,0.48,-0.824978,0.247356
0.5,0.46,-0.832604,0.240657
0.5,0.44,-0.840282,0.233927
0.5,0.42,-0.848064,0.227183
0.5,0.4,-0.855986,0.220453
0.5,0.37,-0.8682,0.210472
0.5,0.35,-0.876592,0.203952
0.5,0.33,-0.88519,0.197611
0.5,0.31,-0.893985,0.191499
0.5,0.29,-0.902972,0.185664
0.5,0.27,-0.91212,0.180212
0.5,0.25,-0.921353,0.175231
0.5,0.23,-0.930605,0.170729
0.5,0.21,-0.93979,0.166758
0.5,0.19,-0.948821,0.163429
0.5,0.17,-0.957546,0.160768
0.5,0.15,-0.965822,0.158792
0.5,0.12,-0.977066,0.157113
0.5,0.1,-0.983563,0.156747
0.5,0.08,-0.989055,0.156984
0.5,0.06,-0.993453,0.157684
0.5,0.04,-0.99662,0.158696
0.5,0.02,-0.99849,0.159908
0.5,0.0,-0.999,0.161212
0.5,-0.02,-0.998126,0.162412
0.5,-0.04,-0.995915,0.16336
0.5,-0.06,-0.992421,0.163829
0.5,-0.08,-0.987764,0.163733
0.5,-0.1,-0.982076,0.162951
0.5,-0.13,-0.971976,0.160274
0.5,-0.15,-0.964411,0.157435
0.5,-0.17,-0.956416,0.153671
0.5,-0.19,-0.948177,0.149016
0.5,-0.21,-0.939808,0.143519
0.5,-0.23,-0.931477,0.137128
0.5,-0.25,-0.923364,0.129891
0.5,-0.27,-0.915573,0.121965
0.5,-0.29,-0.908193,0.113413
0.5,-0.31,-0.901288,0.10424
0.5,-0.33,-0.894947,0.094538
0.5,-0.35,-0.889223,0.084384
0.5,-0.38,-0.881878,0.0684405
0.5,-0.4,-0.877841,0.0574703
0.5,-0.42,-0.874537,0.0462429
0.5,-0.44,-0.871947,0.0348299
0.5,-0.46,-0.870102,0.0232965
0.5,-0.48,-0.868989,0.0116721
0.5,0.5,-0.817358,0.254025
-0.48,0.5,0.783989,0.261651
-0.46,0.5,0.750676,0.269282
-0.44,0.5,0.717394,0.276862
-0.42,0.5,0.684123,0.284353
-0.4,0.5,0.650839,0.291736
-0.37,0.5,0.600848,0.302593
-0.35,0.5,0.567462,0.309697
-0.33,0.5,0.534031,0.316709
-0.31,0.5,0.500564,0.323638
-0.29,0.5,0.467079,0.330492
-0.27,0.5,0.433605,0.337276
-0.25,0.5,0.400196,0.343981
-0.23,0.5,0.366881,0.350578
-0.21,0.5,0.3337,0.357034
-0.19,0.5,0.300704,0.363308
-0.17,0.5,0.267939,0.369331
-0.15,0.5,0.235441,0.375023
-0.12,0.5,0.187256,0.382745
-0.1,0.5,0.155472,0.387213
-0.08,0.5,0.123994,0.391012
-0.06,0.5,0.0927652,0.394088
-0.04,0.5,0.0617156,0.396339
-0.02,0.5,0.0308002,0.397725
0.0,0.5,-7.49424e-06,0.398197
0.02,0.5,-0.0308146,0.397727
0.04,0.5,-0.0616901,0.396342
0.06,0.5,-0.0927418,0.394078
0.08,0.5,-0.123992,0.391
0.1,0.5,-0.155488,0.387179
0.13,0.5,-0.203268,0.38026
0.15,0.5,-0.235486,0.374984
0.17,0.5,-0.26798,0.369287
0.19,0.5,-0.300732,0.363278
0.21,0.5,-0.333713,0.357004
0.23,0.5,-0.366899,0.350543
0.25,0.5,-0.400222,0.343951
0.27,0.5,-0.433635,0.337253
0.29,0.5,-0.467098,0.330471
0.31,0.5,-0.500585,0.323618
0.33,0.5,-0.534058,0.316693
0.35,0.5,-0.567492,0.309685
0.38,0.5,-0.617552,0.298992
0.4,0.5,-0.650871,0.291729
0.42,0.5,-0.684154,0.284348
0.44,0.5,-0.717424,0.27686
0.46,0.5,-0.750706,0.269282
0.48,0.5,-0.784019,0.261655
-0.5,0.5,0.817329,0.254017
-0.5,-0.48,0.868968,0.0116601
-0.5,-0.46,0.870086,0.0233009
-0.5,-0.44,0.871926,0.0348525
-0.5,-0.42,0.874524,0.0462456
-0.5,-0.4,0.877844,0.0574604
-0.5,-0.37,0.884146,0.0738412
-0.5,-0.35,0.889211,0.0843927
-0.5,-0.33,0.894955,0.0945508
-0.5,-0.31,0.901296,0.104235
-0.5,-0.29,0.90818,0.113408
-0.5,-0.27,0.915567,0.122008
-0.5,-0.25,0.92338,0.129929
-0.5,-0.23,0.931502,0.137113
-0.5,-0.21,0.9398,0.143543
-0.5,-0.19,0.948172,0.149101
-0.5,-0.17,0.956444,0.153765
