X,Y,U1,U2
0.0955573,0.0294755,-0.0583131,-0.665414
0.0826239,0.056332,-0.0489688,-0.76239
0.062349,0.0781832,-0.0367316,-0.840341
0.0365341,0.0930874,-0.0216828,-0.893479
0.00747301,0.0997204,-0.00462413,-0.917155
-0.0222521,0.0974928,0.0132076,-0.909246
-0.05,0.0866025,0.0302216,-0.870083
-0.0733052,0.0680173,0.0432769,-0.803726
-0.0900969,0.0433884,0.0540969,-0.715761
-0.0988831,0.0149042,0.0609227,-0.614397
-0.0988831,-0.0149042,0.0616327,-0.509626
-0.0900969,-0.0433884,0.056351,-0.411112
-0.0733052,-0.0680173,0.0468158,-0.325128
-0.05,-0.0866025,0.032505,-0.26144
-0.0222521,-0.0974928,0.0143864,-0.223653
0.00747301,-0.0997204,-0.00506676,-0.215837
0.0365341,-0.0930874,-0.0236223,-0.238275
0.062349,-0.0781832,-0.0398128,-0.289317
0.0826239,-0.056332,-0.0522092,-0.366389
0.0955573,-0.0294755,-0.0599021,-0.458566
0.1,0.0,-0.0617983,-0.561783
0.48,-0.5,-0.0198099,-2.1767e-38
0.46,-0.5,-0.0209476,-2.16649e-38
0.44,-0.5,-0.0220095,-2.15579e-38
0.42,-0.5,-0.0229879,-2.14457e-38
0.4,-0.5,-0.0238753,-2.1327399999999999e-38
0.37,-0.5,-0.0250123,-2.11378e-38
0.35,-0.5,-0.0256213,-2.10024e-38
0.33,-0.5,-0.0260903,-2.08514e-38
0.31,-0.5,-0.026406,-2.06966e-38
0.29,-0.5,-0.0265408,-2.05204e-38
0.27,-0.5,-0.026476,-2.03414e-38
0.25,-0.5,-0.0261877,-2.01397e-38
0.23,-0.5,-0.0256501,-1.99358e-38
0.21,-0.5,-0.0248459,-1.97185e-38
0.19,-0.5,-0.0237516,-1.94943e-38
0.17,-0.5,-0.0223578,-1.9269e-38
0.15,-0.5,-0.0206596,-1.90464e-38
0.12,-0.5,-0.0175468,-1.87289e-38
0.1,-0.5,-0.0151217,-1.85413e-38
0.08,-0.5,-0.0124397,-1.83698e-38
0.06,-0.5,-0.00953521,-1.82335e-38
0.04,-0.5,-0.00645756,-1.81312e-38
0.02,-0.5,-0.00325895,-1.80686e-38
0.5,-0.5,-0.0185994,-1.0921499999999999e-38
0.0,-0.5,-0.0,-1.80487e-38
0.5,0.48,-0.0471226,-1.03674
0.5,0.46,-0.0433718,-1.01677
0.5,0.44,-0.0396687,-0.996821
0.5,0.42,-0.0360537,-0.976886
0.5,0.4,-0.0325505,-0.956939
0.5,0.37,-0.0275291,-0.926947
0.5,0.35,-0.0243389,-0.90688
0.5,0.33,-0.0212665,-0.886739
0.5,0.31,-0.0183006,-0.86652
0.5,0.29,-0.01544,-0.846223
0.5,0.27,-0.0126729,-0.825845
0.5,0.25,-0.0099905,-0.805404
0.5,0.23,-0.00739966,-0.784915
0.5,0.21,-0.00490592,-0.764395
0.5,0.19,-0.00252147,-0.743848
0.5,0.17,-0.000263163,-0.723299
0.5,0.15,0.00184362,-0.702765
0.5,0.12,0.00465832,-0.67201
0.5,0.1,0.00625451,-0.651537
0.5,0.08,0.00758588,-0.631098
0.5,0.06,0.0086322,-0.610675
0.5,0.04,0.00935835,-0.590245
0.5,0.02,0.0097536,-0.569784
0.5,0.0,0.00980973,-0.549281
0.5,-0.02,0.00952247,-0.528707
0.5,-0.04,0.00890854,-0.508034
0.5,-0.06,0.00798736,-0.487215
0.5,-0.08,0.00679634,-0.466243
0.5,-0.1,0.00537458,-0.445104
0.5,-0.13,0.00291275,-0.413059
0.5,-0.15,0.00111437,-0.391476
0.5,-0.17,-0.000749788,-0.369716
0.5,-0.19,-0.00263214,-0.347797
0.5,-0.21,-0.00450171,-0.325739
0.5,-0.23,-0.00632094,-0.303549
0.5,-0.25,-0.00805529,-0.281247
0.5,-0.27,-0.00968296,-0.258866
0.5,-0.29,-0.0111895,-0.236425
0.5,-0.31,-0.0125635,-0.213937
0.5,-0.33,-0.0137969,-0.19142
0.5,-0.35,-0.0148858,-0.168887
0.5,-0.38,-0.0162479,-0.135078
0.5,-0.4,-0.0169781,-0.112547
0.5,-0.42,-0.0175666,-0.0900215
0.5,-0.44,-0.0180221,-0.0675045
0.5,-0.46,-0.0183422,-0.0449974
0.5,-0.48,-0.0185347,-0.0224976
0.5,0.5,-0.0508788,-1.05675
-0.48,0.5,0.0509352,-1.06048
-0.46,0.5,0.0509627,-1.06423
-0.44,0.5,0.0510217,-1.06803
-0.42,0.5,0.0510951,-1.07192
-0.4,0.5,0.0511558,-1.07594
-0.37,0.5,0.0511546,-1.08226
-0.35,0.5,0.0510422,-1.08669
